Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
200,11_C_65_20,KDP_C_68_20_DIGUVAKALVATALA,Gopalapuram,98,98,,,98,0,,,,0,,,
201,11_C_65_20,KDP_C_68_20_DIGUVAKALVATALA,B.Venkatapuram,383,383,,,383,0,,,,0,,,
202,11_C_65_21,KDP_C_68_21_PEDDAMUDIUM,Peddamudium,1998,1998,,,1998,0,,,,0,0,,
203,11_C_65_21,KDP_C_68_21_PEDDAMUDIUM,Suddapalli,1010,1010,,,1010,0,,,,0,,,
204,11_C_65_21,KDP_C_68_21_PEDDAMUDIUM,Jangalapalli,1592,1592,,,1592,0,,,,0,,,
205,11_C_65_21,KDP_C_68_21_PEDDAMUDIUM,J.Kothapalli,416,416,,,416,0,,,,0,,,
206,11_C_65_21,KDP_C_68_21_PEDDAMUDIUM,Uppaluru,586,586,,,586,0,,,,0,,,
207,11_C_65_21,KDP_C_68_21_PEDDAMUDIUM,Balapanagudur,537,537,,,537,0,,,,0,,,
208,11_C_65_21,KDP_C_68_21_PEDDAMUDIUM,Gopayapalli,547,547,,,547,0,,,,0,,,
209,11_C_65_22,KDP_C_68_22_RAJUPALEM,Nemalladinne,983,983,,,983,0,,,,0,0,,
210,11_C_65_22,KDP_C_68_22_RAJUPALEM,N.Kottalapalli,1159,1159,,,1159,0,,,,0,,,
211,11_C_65_22,KDP_C_68_22_RAJUPALEM,Peddapasupala,5164,5164,,,5164,0,,,,0,,,
212,11_C_65_22,KDP_C_68_22_RAJUPALEM,Ulavapalli,747,747,,,747,0,,,,0,,,
213,11_C_65_22,KDP_C_68_22_RAJUPALEM,Vellala,2256,2256,,,2256,0,,,,0,,,
214,11_C_65_22,KDP_C_68_22_RAJUPALEM,Paidala,730,730,,,730,0,,,,0,,,
215,11_C_65_22,KDP_C_68_22_RAJUPALEM,Daddanala,497,497,,,497,0,,,,0,,,
216,11_C_65_22,KDP_C_68_22_RAJUPALEM,Kulluru,1182,1182,,,1182,0,,,,0,,,
217,11_C_65_22,KDP_C_68_22_RAJUPALEM,Gadeguduru,716,716,,,716,0,,,,0,,,
218,11_C_65_22,KDP_C_68_22_RAJUPALEM,Tangaturu,2377,2377,,,2377,0,,,,0,,,
219,11_C_65_22,KDP_C_68_22_RAJUPALEM,Arkatavemula,1849,1849,,,1849,0,,,,0,,,
220,11_C_65_22,KDP_C_68_22_RAJUPALEM,Parlapadu,1408,1408,,,1408,0,,,,0,,,
221,11_C_65_22,KDP_C_68_22_RAJUPALEM,Rajupalem,326,326,,,326,0,,,,0,,,
222,11_C_65_22,KDP_C_68_22_RAJUPALEM,Thondaladinne,336,336,,,336,0,,,,0,,,
223,11_C_65_22,KDP_C_68_22_RAJUPALEM,Eruvupalem,345,345,,,345,0,,,,0,,,
224,11_C_65_22,KDP_C_68_22_RAJUPALEM,Chinnajonnavaram,140,140,,,140,0,,,,0,,,
225,11_C_65_22,KDP_C_68_22_RAJUPALEM,Velavali,2165,2165,,,2165,0,,,,0,,,
226,11_C_65_23,KDP_C_68_23_CHAPADU,G.Kothapalli,717,717,,,717,0,,,,0,0,,
227,11_C_65_23,KDP_C_68_23_CHAPADU,Chinnasettipalli,1562,1562,,,1562,0,,,,0,,,
228,11_C_65_23,KDP_C_68_23_CHAPADU,Pottipadu,991,991,,,991,0,,,,0,,,
229,11_C_65_23,KDP_C_68_23_CHAPADU,Korrapadu,2342,2342,,,2342,0,,,,0,,,
230,11_C_65_23,KDP_C_68_23_CHAPADU,Chapadu,543,543,,,543,0,,,,0,,,
231,11_C_65_23,KDP_C_68_23_CHAPADU,Pallavolu,1141,1141,,,1141,0,,,,0,,,
232,11_C_65_23,KDP_C_68_23_CHAPADU,Thummalapadu,102,102,,,102,0,,,,0,,,
233,11_C_65_23,KDP_C_68_23_CHAPADU,Budidepadu,435,435,,,435,0,,,,0,,,
234,11_C_65_23,KDP_C_68_23_CHAPADU,Anantapuram,1739,1739,,,1739,0,,,,0,,,
