,,,,Irrigated with surface water,,,,,,,,,,,,,,,
S.No,Watershed code,Watershed Name,Village Name,command area,,,,Non command area,,,,Poor GW quality area,,,,,,,
,,,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,Paddy,,Non-paddy,,,,,
,,,,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,Kharif,Rabi,,,,
207,13_c_68_31(a),Ku_c_kd_Panyam(a),Thirupadu,8,0,0,430,,,,,,,,,,,,
208,13_c_68_31(a),Ku_c_kd_Panyam(a),Durvesi,32,0,0,280,,,,,,,,,,,,
209,13_c_68_31(a),Ku_c_kd_Panyam(a),Poluru,200,0,19,954,,,,,,,,,,,,
210,13_c_68_31(a),Ku_c_kd_Panyam(a),Rayamallapuram,16,0,42,282,,,,,,,,,,,,
211,13_c_68_31(a),Ku_c_kd_Panyam(a),Munagala,30,0,,282,,,,,,,,,,,,
212,13_c_68_31(a),Ku_c_kd_Panyam(a),Udumulapuram,123,0,21,678,,,,,,,,,,,,
213,13_c_68_31(a),Ku_c_kd_Panyam(a),Bugganipalli,0,,0,,,,,,,,,,,,,
214,13_c_68_31(a),Ku_c_kd_Panyam(a),Kolumulapalli,0,,0,,,,,,,,,,,,,
215,13_c_68_31(a),Ku_c_kd_Panyam(a),Bethamcherla,0,,0,,,,,,,,,,,,,
216,13_C_68_31(B),KU_C_KD_PANYAM(B),Alamuru,180,0,0,,,,,,,,,,,,,
217,13_C_68_31(B),KU_C_KD_PANYAM(B),Konidedu,320,5,0,95,,,,,,,,,,,,
