10406,Tube well,0.92
10407,Rain-fed,1
10410,Tanks,46.39999999999999
10410,Tube well,2.83
10411,Canal,10.26
10411,Rain-fed,2.8
10412,Rain-fed,3.83
10412,Tanks,4.84
10413,Canal,29.52
10413,Dug well,12.53
10413,Rain-fed,6.25
10413,Tanks,42.82
10413,Tube well,41.90999999999999
10416,Rain-fed,1.46
10417,Rain-fed,5.789999999999999
10419,Lift irrigation,70.68999999999998
10419,Rain-fed,10.85
10420,Lift irrigation,30.68
10420,Rain-fed,5.5
10421,Canal,28.800000000000004
10421,Rain-fed,8.41
10428,Dug well,6.739999999999999
10428,Rain-fed,1.5
10428,Tube well,42.23
10431,Canal,6.98
10433,Canal,44.239999999999995
10437,Tube well,5.21
10438,Tube well,2
10440,Canal,35.160000000000004
10450,Canal,27.849999999999998
10450,Rain-fed,2.29
10453,Canal,3.5
10453,Lift irrigation,11.46
10457,Rain-fed,0.27
10458,Canal,742.9299999999998
10458,Dug well,2.95
10458,Lift irrigation,71.87999999999998
10458,Rain-fed,4.45
10458,Tanks,0.74
10458,Tube well,2.29
10459,Canal,6.369999999999999
10459,Dug well,15.73
10459,Tube well,0.45
10460,Canal,1281.509999999999
10460,Lift irrigation,39.8
10460,Rain-fed,21.560000000000002
10460,Tube well,12.67
10461,Canal,23.27
10461,Lift irrigation,235.86999999999995
10461,Rain-fed,4.24
10462,Canal,147.41000000000005
10462,Rain-fed,0.5
10463,Canal,273.09000000000003
10463,Dug well,2.4
10463,Lift irrigation,178.59000000000006
10463,Tanks,4.7
10463,Tube well,38.2
10465,Canal,267.82800000000003
10465,Tanks,0.05
10466,Canal,90.62999999999994
10466,Tube well,1.54
10467,Canal,55.599999999999994
10467,Lift irrigation,10.77
10467,Rain-fed,1.9700000000000002
10467,Tube well,31.909999999999997
10469,Canal,2.19
10469,Lift irrigation,472.49999999999983
10469,Rain-fed,5.28
10471,Canal,366.7100000000002
10473,Canal,360.8799999999998
10473,Lift irrigation,66.35000000000001
10473,Rain-fed,2.64
10474,Canal,61.019999999999996
10474,Rain-fed,38.39
10475,Canal,369.17000000000013
10476,Dug well,0.51
10476,Lift irrigation,15
10476,Rain-fed,13.8
10476,Tube well,76.48
10480,Dug well,35.04
10480,Rain-fed,47.719
10480,Tube well,14.489999999999998
10494,Dug well,0.8
10494,Rain-fed,135.06000000000003
10494,Tanks,573.2899999999994
10500,Dug well,0.4
10500,Tanks,27.784999999999997
10505,Dug well,2
10505,Rain-fed,33.92999999999999
10506,Canal,2.83
10506,Dug well,27.319999999999997
10506,Rain-fed,1225.364999999999
10506,Tanks,825.7700000000003
10506,Tube well,15
10515,Dug well,4.14
10515,Tube well,2
10525,Rain-fed,59.76000000000002
10525,Tanks,6.155
10525,Tube well,6.0600000000000005
10529,Dug well,3.68
10529,Tanks,19.43
10529,Tube well,1.75
10530,Dug well,14.86
10530,Rain-fed,160.61999999999992
10530,Tanks,39.279999999999994
10530,Tube well,2
10536,Dug well,3.9699999999999998
10536,Rain-fed,103.65000000000006
10536,Tanks,773.2300000000005
10536,Tube well,6.02
10539,Dug well,8.08
10539,Rain-fed,1.76
10540,Rain-fed,2.38
10540,Tube well,3.8
10541,Dug well,13.57
10541,Rain-fed,8.39
10541,Tube well,29.589999999999996
10542,Dug well,4.390000000000001
10542,Rain-fed,8.03
10542,Tube well,2.72
10543,Dug well,11.190000000000001
10543,Rain-fed,31.76
10543,Tanks,90.93999999999997
10543,Tube well,16.37
10544,Dug well,151.11
10544,Rain-fed,920.0800000000005
10544,Tanks,545.0900000000008
10544,Tube well,11.07
10545,Dug well,22.950000000000003
10545,Rain-fed,7.34
10545,Tube well,6
10546,Dug well,43.394999999999996
10546,Rain-fed,771.9800000000001
