,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
915,10-C-79-54,Ctr-Kor-Palasamudram,Allapalagunta,,,,0
916,10-C-79-54,Ctr-Kor-Palasamudram,Mamidi Manumula,,,,0
917,10-C-79-54,Ctr-Kor-Palasamudram,L.N.Puram,,,,0
918,10-C-79-54,Ctr-Kor-Palasamudram,Vengalrajukuppam,,1,,1
919,10-C-79-54,Ctr-Kor-Palasamudram,Palasamudram,,2,,2
920,10-C-79-54,Ctr-Kor-Palasamudram,Matavalam,,,,0
921,10-C-79-54,Ctr-Kor-Palasamudram,Simharajapuram,,,,0
922,10-C-79-54,Ctr-Kor-Palasamudram,Sri Kaverirajapuram,,1,,1
923,10-C-79-54,Ctr-Kor-Palasamudram,Krishna Janma puram,,1,,1
924,10-C-79-54,Ctr-Kor-Palasamudram,Siddiraju Rangaraju kandriga,,,,0
925,10-C-81-55,ctr_pa_GDNellore_GDNellore,100_Gollapalli,,,,0
926,10-C-81-55,ctr_pa_GDNellore_GDNellore,Agaramangalam,,,,0
927,10-C-81-55,ctr_pa_GDNellore_GDNellore,Ambodarapalli,,,,0
928,10-C-81-55,ctr_pa_GDNellore_GDNellore,Atmakuru,,,,0
929,10-C-81-55,ctr_pa_GDNellore_GDNellore,B.E.Kandirga,,,,0
930,10-C-81-55,ctr_pa_GDNellore_GDNellore,Bujjinayanipalli,,,,0
931,10-C-81-55,ctr_pa_GDNellore_GDNellore,Bukkapatnam,,,,0
932,10-C-81-55,ctr_pa_GDNellore_GDNellore,Chinnavepanjeri,,,,0
933,10-C-81-55,ctr_pa_GDNellore_GDNellore,Ellapalli,,,,0
934,10-C-81-55,ctr_pa_GDNellore_GDNellore,Errabodireddipalli,,,,0
935,10-C-81-55,ctr_pa_GDNellore_GDNellore,G.D.Nellore,,,,0
936,10-C-81-55,ctr_pa_GDNellore_GDNellore,Garigalapalli,,,,0
937,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kadapagunta,,,,0
938,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kalijavedu,,,,0
939,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kondepalli,,,,0
940,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kotagaram,,,,0
941,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kottavenkatapuram,,,,0
942,10-C-81-55,ctr_pa_GDNellore_GDNellore,Mahadevamangalam,,,,0
943,10-C-81-55,ctr_pa_GDNellore_GDNellore,Mukkalathuru,,,,0
944,10-C-81-55,ctr_pa_GDNellore_GDNellore,Murtinayanipalli,,,,0
945,10-C-81-55,ctr_pa_GDNellore_GDNellore,Nallarallapalli,,,,0
946,10-C-81-55,ctr_pa_GDNellore_GDNellore,Nandanur,,,,0
947,10-C-81-55,ctr_pa_GDNellore_GDNellore,Nellepalli,,,,0
948,10-C-81-55,ctr_pa_GDNellore_GDNellore,P.Venkatapuram,,,,0
949,10-C-81-55,ctr_pa_GDNellore_GDNellore,Patapalyam,,,,0
950,10-C-81-55,ctr_pa_GDNellore_GDNellore,Tungundram,,,,0
951,10-C-81-55,ctr_pa_GDNellore_GDNellore,Varathuru,,,,0
952,10-C-81-55,ctr_pa_GDNellore_GDNellore,Vejjupalli,,,,0
953,10-C-81-55,ctr_pa_GDNellore_GDNellore,Vepanjeri,,,,0
954,10-C-81-55,ctr_pa_GDNellore_GDNellore,Viraka Nellore,,,,0
955,10-C-81-55,ctr_pa_GDNellore_GDNellore,Amudala Putturu,,,,0
956,10-C-81-55,ctr_pa_GDNellore_GDNellore,Balakrishnapuram,,,,0
957,10-C-81-55,ctr_pa_GDNellore_GDNellore,KaveriRajapuram,,,,0
958,10-C-81-55,ctr_pa_GDNellore_GDNellore,Charvaganiaplli,,,,0
959,10-C-81-55,ctr_pa_GDNellore_GDNellore,Chinnasamudram Agraharam,,,,0
960,10-C-81-55,ctr_pa_GDNellore_GDNellore,Guntipalli,,,,0
961,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kalavagunta,,,,0
962,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kondama Agraharam,,,,0
963,10-C-81-55,ctr_pa_GDNellore_GDNellore,Mopireddipalli,,,,0
964,10-C-81-55,ctr_pa_GDNellore_GDNellore,Nanjarapalli,,,,0
965,10-C-81-55,ctr_pa_GDNellore_GDNellore,Pulikallu,,,,0
966,10-C-81-55,ctr_pa_GDNellore_GDNellore,Samireddipalli,,,,0
967,10-C-81-55,ctr_pa_GDNellore_GDNellore,Satambakam,,,,0
968,10-C-81-55,ctr_pa_GDNellore_GDNellore,Basireddipalli,,,,0
969,10-C-81-55,ctr_pa_GDNellore_GDNellore,Katikapalli,,,,0
970,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kotarlapalli,,,,0
971,10-C-81-55,ctr_pa_GDNellore_GDNellore,Kottapalli,,,,0
972,10-C-81-55,ctr_pa_GDNellore_GDNellore,Marripalli D.K.,,,,0
973,10-C-81-55,ctr_pa_GDNellore_GDNellore,Bommayapalli,,,,0
974,10-C-81-55,ctr_pa_GDNellore_GDNellore,Devalampeta,,,,0
975,10-C-81-55,ctr_pa_GDNellore_GDNellore,Gaarampalli,,,,0
976,10-C-81-55,ctr_pa_GDNellore_GDNellore,Jada Bapana Palli,,,,0
977,10-C-81-55,ctr_pa_GDNellore_GDNellore,Marripalli uttarapu kandriga,,,,0
978,10-C-81-55,ctr_pa_GDNellore_GDNellore,Tettugundlapalli100,,,,0
979,10-C-81-55,ctr_pa_GDNellore_GDNellore,Tippinayudupalli,,,,0
980,10-C-81-55,ctr_pa_GDNellore_GDNellore,Yetti Rangani palle,,,,0
981,10-C-81-55,ctr_pa_GDNellore_GDNellore,Ramakrishnapuram,,,,0
982,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Achamma Agraharam,,,,0
983,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Ganugupenta,,,,0
984,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Gorpadu,,1,,1
985,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,K.Oddupalli,,1,,1
986,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Maddinayunipalli,,,,0
987,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Mogarala,,,,0
988,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Nagamma Agraharam,,,,0
989,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Pakala,,5,,5
990,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Peddaramapuram,,,,0
991,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Thotathimmaiah Palle,,,,0
992,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Vallivedu,,1,,1
993,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Ammagaripalli,,,,0
994,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Chinnamareddi kandriga,,,,0
995,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Chintapenta,,,,0
996,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Kaligiri,,1,,1
997,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Penumur,,1,,1
998,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Tatireddipalli,,,,0
999,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,106RRgaripalli,,,,0
1000,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Bandrlapalli,,1,,1
1001,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Gaddamvaripalli,,,,0
1002,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Kalluru,,1,,1
1003,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Kavetigaripalli,,,,0
1004,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Mangalampeta,,,,0
1005,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Rayavaripalli,,,,0
1006,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Vallivetivaripalli,,,,0
1007,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Yellankivaripalli,,,,0
1008,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Akanambattu,,,,0
1009,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Chitiperala,,,,0
1010,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Goduguchinta,,,,0
1011,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Kothakota,,,,0
1012,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Polavaram,,,,0
1013,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Potukanuma,,,,0
1014,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Puthalapattu,,3,,3
1015,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Siddalingampalli,,,,0
1016,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Thippanapalli,,,,0
1017,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Venuthapalli,,,,0
1018,10-C-81-56,ctr-pa-Mangalampetavanka-puthalapattu,Vepanapalli,,,,0
1019,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Pudipatlabilu,,,,0
1020,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Damalcheruvu,,,,0
1021,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Gudlapalli,,,,0
1022,10-C-81-57,ctr-pa-Gargeyavanka-Irala,VSAgraharam,,,,0
1023,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Polakala,,,,0
1024,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Peddasamireddypalle,,,,0
1025,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Nampalli,,,,0
1026,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Ayyala Krishna Reddy Palle,,,,0
1027,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Morampalli,,,,0
1028,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Pulluru,,,,0
1029,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Paturu,,,,0
1030,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Errachervupalli,,,,0
1031,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Talupulapalli,,,,0
1032,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Tenepalli,,,,0
1033,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Baitapalli,,,,0
1034,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Palakuru,,,,0
1035,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Petagraharam,,,,0
1036,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Mudigolam,,,,0
1037,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Kami Nayanipalli,,,,0
1038,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Putramaddi,,,,0
1039,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Erlampalli,,,,0
1040,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Irala,,,,0
1041,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Kollapalli,,,,0
1042,10-C-81-57,ctr-pa-Gargeyavanka-Irala,Chenganapalli,,,,0
1043,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Pedda kapalli,,,,0
1044,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Madhavaram,,,,0
1045,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Mallakunta,,,,0
1046,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Kattakindapalli,,,,0
1047,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Govindareddipalli,,,,0
1048,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Sarakallu,,,,0
1049,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Gurukupalli,,,,0
1050,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Cherlopalli,,,,0
1051,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Gandupalli,,,,0
1052,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,EACHINERY,,,,0
1053,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Aragonda,,,,0
1054,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Eguvatadakara,,,,0
1055,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Diguvamagham,,,,0
1056,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Pallecheruvu,,,,0
1057,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Diguvatadakara,,,,0
1058,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Tavanampalli,,,,0
1059,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Karakampalli,,,,0
1060,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,T.Puttur,,,,0
1061,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Uttarabramhanapalli,,,,0
1062,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Punyasamudram,,,,0
1063,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Patnam,,,,0
1064,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Paimagham,,,,0
1065,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Tambuganipalli,,,,0
1066,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Kanipakam,,,,0
1067,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Chigarapalli,,,,0
1068,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,45 Kothapalli,,,,0
1069,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Vaviltota,,,,0
1070,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Muthirevula,,,,0
1071,10-C-81-58,ctr-pa-Godduvanka-Thavanampalli,Oddipalli,,,,0
1072,10-C-81-59,ctr-pa-Niva-Chittoor,Kotrakona,,,,0
1073,10-C-81-59,ctr-pa-Niva-Chittoor,Murakambattu,,,,0
1074,10-C-81-59,ctr-pa-Niva-Chittoor,Doddipalli,,,,0
1075,10-C-81-59,ctr-pa-Niva-Chittoor,T.Samudram,,,,0
1076,10-C-81-59,ctr-pa-Niva-Chittoor,Mangasamudram,,,,0
1077,10-C-81-59,ctr-pa-Niva-Chittoor,Tenabanda,,,,0
1078,10-C-81-59,ctr-pa-Niva-Chittoor,Chittoor,,,,0
1079,10-C-81-59,ctr-pa-Niva-Chittoor,Greemspet,,,,0
1080,10-C-81-59,ctr-pa-Niva-Chittoor,Iruvaram,,,,0
1081,10-C-81-59,ctr-pa-Niva-Chittoor,Kukkalapalle,,,,0
1082,10-C-81-59,ctr-pa-Niva-Chittoor,Majara Kotha Palle,,,,0
1083,10-C-81-59,ctr-pa-Niva-Chittoor,Budithireddipalli,,,,0
1084,10-C-81-59,ctr-pa-Niva-Chittoor,Kotalam,,,,0
1085,10-C-81-59,ctr-pa-Niva-Chittoor,Yadamari,,,,0
1086,10-C-81-59,ctr-pa-Niva-Chittoor,Periambadi,,,,0
1087,10-C-81-59,ctr-pa-Niva-Chittoor,Madhavaram,,,,0
1088,10-C-81-59,ctr-pa-Niva-Chittoor,Jangalapalli,,,,0
1089,10-C-81-59,ctr-pa-Niva-Chittoor,Dasarapalli,,,,0
1090,10-C-81-59,ctr-pa-Niva-Chittoor,Kasiralla,,,,0
1091,10-C-81-59,ctr-pa-Niva-Chittoor,144 Otivaripalli,,,,0
1092,10-C-81-59,ctr-pa-Niva-Chittoor,Nadimpalli,,,,0
1093,10-C-81-59,ctr-pa-Niva-Chittoor,Otivaripalli,,,,0
1094,10-C-81-59,ctr-pa-Niva-Chittoor,Muddaramapuram,,,,0
1095,10-C-81-59,ctr-pa-Niva-Chittoor,Siddareddipalli,,,,0
1096,10-C-81-59,ctr-pa-Niva-Chittoor,Modipalli,,,,0
1097,10-C-81-59,ctr-pa-Niva-Chittoor,Patrapalli,,,,0
1098,10-C-81-59,ctr-pa-Niva-Chittoor,Bodigutlapalli,,,,0
1099,10-C-81-59,ctr-pa-Niva-Chittoor,Kammapalli,,,,0
1100,10-C-81-59,ctr-pa-Niva-Chittoor,Kanathalacheruvu,,,,0
1101,10-C-81-59,ctr-pa-Niva-Chittoor,Bhumireddipalli,,,,0
1102,10-C-81-59,ctr-pa-Niva-Chittoor,Madireddipalli,,,,0
1103,10-C-81-59,ctr-pa-Niva-Chittoor,184 Gollapalli,,,,0
1104,10-C-81-59,ctr-pa-Niva-Chittoor,Konapalli,,,,0
1105,10-C-81-59,ctr-pa-Niva-Chittoor,Nunegundlapalli,,,,0
1106,10-C-81-59,ctr-pa-Niva-Chittoor,Mahasamudram,,,,0
1107,10-C-81-59,ctr-pa-Niva-Chittoor,G.Kattamanchi,,,,0
1108,10-C-81-59,ctr-pa-Niva-Chittoor,Kallurupalli,,,,0
1109,10-C-81-59,ctr-pa-Niva-Chittoor,Kurmaipalli,,,,0
1110,10-C-81-59,ctr-pa-Niva-Chittoor,Bodabandla,,,,0
1111,10-C-81-59,ctr-pa-Niva-Chittoor,Ragimanupenta,,,,0
1112,10-C-81-59,ctr-pa-Niva-Chittoor,K.M.Kandriga,,,,0
1113,10-C-81-59,ctr-pa-Niva-Chittoor,Nellisettipalli,,,,0
1114,10-C-81-59,ctr-pa-Niva-Chittoor,Kattamanchi,,,,0
1115,10-C-81-59,ctr-pa-Niva-Chittoor,Gandlapalli,,,,0
1116,10-C-81-59,ctr-pa-Niva-Chittoor,Mapakshi,,,,0
1117,10-C-81-59,ctr-pa-Niva-Chittoor,Anupalle,,,,0
1118,10-C-81-59,ctr-pa-Niva-Chittoor,Bandlapalli,,,,0
1119,10-C-81-59,ctr-pa-Niva-Chittoor,Lakshmambapuram,,,,0
1120,10-C-81-59,ctr-pa-Niva-Chittoor,Narigapalli,,,,0
1121,10-C-81-59,ctr-pa-Niva-Chittoor,Siddampalli,,,,0
1122,10-C-81-59,ctr-pa-Niva-Chittoor,36.Gollapalli,,,,0
1123,10-C-81-59,ctr-pa-Niva-Chittoor,Varadarajulupalli,,,,0
1124,10-C-81-59,ctr-pa-Niva-Chittoor,Diguvamansanapalli,,,,0
1125,10-C-81-59,ctr-pa-Niva-Chittoor,Peddakalva,,,,0
1126,10-C-81-59,ctr-pa-Niva-Chittoor,Mapakshi Part,,,,0
1127,10-C-81-59,ctr-pa-Niva-Chittoor,Anupalle Part (U I),,,,0
1128,10-C-81-60,ctr-pa-Gudipala-Gudipala,Thumminda,,,,0
1129,10-C-81-60,ctr-pa-Gudipala-Gudipala,Peddasettipalli,,,,0
1130,10-C-81-60,ctr-pa-Gudipala-Gudipala,Ananthapuram,,,,0
1131,10-C-81-60,ctr-pa-Gudipala-Gudipala,Talambedu,,,,0
1132,10-C-81-60,ctr-pa-Gudipala-Gudipala,Alakurupalli,,,,0
1133,10-C-81-60,ctr-pa-Gudipala-Gudipala,Kurchivedu,,,,0
1134,10-C-81-60,ctr-pa-Gudipala-Gudipala,Settiappanthangal,,,,0
1135,10-C-81-60,ctr-pa-Gudipala-Gudipala,Guvvakallu,,,,0
1136,10-C-81-60,ctr-pa-Gudipala-Gudipala,Chintalagunta,,,,0
1137,10-C-81-60,ctr-pa-Gudipala-Gudipala,Muthukuru,,,,0
1138,10-C-81-60,ctr-pa-Gudipala-Gudipala,Inavedu,,,,0
1139,10-C-81-60,ctr-pa-Gudipala-Gudipala,Anagallu,,,,0
1140,10-C-81-60,ctr-pa-Gudipala-Gudipala,BNR Peta,,,,0
1141,10-C-81-60,ctr-pa-Gudipala-Gudipala,Paluru,,,,0
1142,10-C-81-60,ctr-pa-Gudipala-Gudipala,Krishnapuram,,,,0
1143,10-C-81-60,ctr-pa-Gudipala-Gudipala,Arathala,,,,0
1144,10-C-81-60,ctr-pa-Gudipala-Gudipala,5 Venkatapuram,,,,0
1145,10-C-81-60,ctr-pa-Gudipala-Gudipala,Pachanapalli,,,,0
1146,10-C-81-60,ctr-pa-Gudipala-Gudipala,33 Venkatapuram,,,,0
1147,10-C-81-60,ctr-pa-Gudipala-Gudipala,Bandapalli,,,,0
1148,10-C-81-60,ctr-pa-Gudipala-Gudipala,Chittapara,,,,0
1149,10-C-81-60,ctr-pa-Gudipala-Gudipala,Papasamudram,,,,0
1150,10-C-81-60,ctr-pa-Gudipala-Gudipala,Gudipala,,,,0
1151,10-C-81-60,ctr-pa-Gudipala-Gudipala,Kothapalle,,,,0
1152,10-C-81-60,ctr-pa-Gudipala-Gudipala,Srirangampalli,,,,0
1153,10-C-81-60,ctr-pa-Gudipala-Gudipala,190 Ramapuram,,,,0
1154,10-C-81-60,ctr-pa-Gudipala-Gudipala,Muthukurupalli,,,,0
1155,10-C-81-60,ctr-pa-Gudipala-Gudipala,Mogaralapalli,,,,0
1156,10-C-81-60,ctr-pa-Gudipala-Gudipala,Chilapalli,,,,0
1157,10-C-81-60,ctr-pa-Gudipala-Gudipala,Naragallu,,,,0
1158,10-C-81-60,ctr-pa-Gudipala-Gudipala,197.Ramapuram,,,,0
1159,10-C-81-60,ctr-pa-Gudipala-Gudipala,A.L.Puram,,,,0
1160,10-C-81-60,ctr-pa-Gudipala-Gudipala,CM Kandriga,,,,0
1161,10-C-81-60,ctr-pa-Gudipala-Gudipala,Kaidugani kandriga,,,,0
1162,10-C-81-60,ctr-pa-Gudipala-Gudipala,Thimmapalli,,,,0
1163,10-C-81-60,ctr-pa-Gudipala-Gudipala,Ragimanupatteda,,,,0
1164,10-C-81-60,ctr-pa-Gudipala-Gudipala,13_Gollapalli,,,,0
1165,10-C-81-60,ctr-pa-Gudipala-Gudipala,Venkatalakshmambapuram,,,,0
1166,10-C-81-60,ctr-pa-Gudipala-Gudipala,Bandarlapalli,,,,0
1167,10-C-81-60,ctr-pa-Gudipala-Gudipala,Krishnajammapuram,,,,0
1168,10-C-81-60,ctr-pa-Gudipala-Gudipala,Pasumanda,,,,0
1169,10-C-81-60,ctr-pa-Gudipala-Gudipala,Pasumanda part,,,,0
1170,10-C-81-60,ctr-pa-Gudipala-Gudipala,Basavapalli,,,,0
1171,10-C-81-60,ctr-pa-Gudipala-Gudipala,Vasanthapuram,,,,0
1172,10-C-81-60,ctr-pa-Gudipala-Gudipala,Lakshmambapuram,,,,0
1173,10-C-81-60,ctr-pa-Gudipala-Gudipala,Kuppiganipalli,,,,0
1174,10-C-81-60,ctr-pa-Gudipala-Gudipala,Marakalakuppam,,,,0
1175,10-C-81-60,ctr-pa-Gudipala-Gudipala,DB palli,,,,0
1176,10-C-81-60,ctr-pa-Gudipala-Gudipala,Nangamangalam,,,,0
1177,10-C-81-60,ctr-pa-Gudipala-Gudipala,Bommasamudram,,,,0
1178,10-C-81-60,ctr-pa-Gudipala-Gudipala,Mandikrishnapuram,,,,0
1179,10-C-81-60,ctr-pa-Gudipala-Gudipala,Velkuru,,,,0
1180,10-C-81-60,ctr-pa-Gudipala-Gudipala,Perumallakandriga,,,,0
1181,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Rayalpeta,,2,,2
1182,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Nagireddipalli,,1,,1
1183,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kogileru,,1,,1
1184,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kolathur,,1,,1
1185,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Gangavaram,,1,,1
1186,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kallupalli,,1,,1
1187,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Melumai,,1,,1
1188,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Mogilapalli,,1,,1
1189,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kilapatla,,1,,1
1190,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kothapalle,,1,,1
1191,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Palamaneru,,11,,11
1192,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Pengaragunta,,1,,1
1193,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Nagamangalam,,1,,1
1194,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Vepanapalli,,1,,1
1195,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kiramanda,,1,,1
1196,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Beripalli,,1,,1
1197,10-C-81-62,ctr_pa_Penrevula peddavanka,Jagamarla,,,,0
1198,10-C-81-62,ctr_pa_Penrevula peddavanka,Mogili,,,,0
1199,10-C-81-62,ctr_pa_Penrevula peddavanka,Tekumanda,,,,0
1200,10-C-81-62,ctr_pa_Penrevula peddavanka,Venkatagiri,,,,0
1201,10-C-81-62,ctr_pa_Penrevula peddavanka,Palamakulapalli,,,,0
1202,10-C-81-62,ctr_pa_Penrevula peddavanka,Paleru,,,,0
1203,10-C-81-62,ctr_pa_Penrevula peddavanka,Motagunta,,,,0
1204,10-C-81-62,ctr_pa_Penrevula peddavanka,170gollapalli,,,,0
1205,10-C-81-62,ctr_pa_Penrevula peddavanka,Jambuvaripalli,,,,0
1206,10-C-81-62,ctr_pa_Penrevula peddavanka,Nalagampalli,,,,0
1207,10-C-81-62,ctr_pa_Penrevula peddavanka,Tumbapalem,,,,0
1208,10-C-81-62,ctr_pa_Penrevula peddavanka,Tumbakuppam,,,,0
1209,10-C-81-62,ctr_pa_Penrevula peddavanka,Setteri,,,,0
1210,10-C-81-62,ctr_pa_Penrevula peddavanka,Tumpayanapalli,,,,0
1211,10-C-81-62,ctr_pa_Penrevula peddavanka,Sadakuppam,,,,0
1212,10-C-81-62,ctr_pa_Penrevula peddavanka,Nallamgadu,,,,0
1213,10-C-81-62,ctr_pa_Penrevula peddavanka,Muthukuru,,,,0
1214,10-C-81-62,ctr_pa_Penrevula peddavanka,Matyam,,,,0
1215,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,MittachintalaVaripalli,,,,0
1216,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Melupatla,,,,0
1217,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Raganipalli,,,,0
1218,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Chadalla,,,,0
1219,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Nekkundi,,,,0
1220,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Kummaranatham,,,,0
1221,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Bhimaganipalle,,,,0
1222,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Pedda Ellakunta,,,,0
1223,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Chowdepalli,,,,0
1224,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Settipeta,,,,0
1225,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Pandillapalli,,,,0
1226,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Charala,,,,0
1227,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Pudipatla,,,,0
1228,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Chintamakulapalle,,,,0
1229,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Katiperi,,,,0
1230,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Kagithi,,,,0
1231,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Diguvapalli,,,,0
1232,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Laddigam,,,,0
