"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,,,,,,,,,,,,,,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total",,,,,,,,,,,,,,
764,"09_C_75_43","NLR_C_75_REDDYPALEM","Kummarapalem",2677,,,,,2677,2677,,0,,,,,,,"Penna",,"Minor drainage between Swarnmukhi and Kalangi","09_C_75_43","NLR_C_75_REDDYPALEM",9,"Nellore",41,"Chittamur",9133410400123,40,"Kummarapalem"
766,"09_C_74_35","NLR_C_74_CHAVALI","Chavali",790,,,,,790,790,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430040104,4,"Chavali"
767,"09_C_74_35","NLR_C_74_CHAVALI","Pennepalli",460,,,,,460,460,,91,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430050105,5,"Pennepalli"
768,"09_C_74_35","NLR_C_74_CHAVALI","Jeellpatur",550,,,,,550,550,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430100110,10,"Jeellpatur"
769,"09_C_74_35","NLR_C_74_CHAVALI","Chillakur",658,,,,,658,658,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430110111,11,"Chillakur"
770,"09_C_74_35","NLR_C_74_CHAVALI","Pellakur",321,,,,,321,321,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430120112,12,"Pellakur"
771,"09_C_74_35","NLR_C_74_CHAVALI","Kotturu",350,,,,,350,350,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430130113,13,"Kotturu"
772,"09_C_74_35","NLR_C_74_CHAVALI","Chintapudi",705,,,,,705,705,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430140114,14,"Chintapudi"
773,"09_C_74_35","NLR_C_74_CHAVALI","P.C.K.Khandriga",117,,,,,117,117,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430160117,16,"P.C.K.Khandriga"
774,"09_C_74_35","NLR_C_74_CHAVALI","Nelaballi",723,,,,,723,723,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430170116,17,"Nelaballi"
775,"09_C_74_35","NLR_C_74_CHAVALI","Chembedu",1261,,,,,1261,1261,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430220121,22,"Chembedu"
776,"09_C_74_35","NLR_C_74_CHAVALI","Chennappanaidupeta",799,,,,,799,799,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_35","NLR_C_74_CHAVALI",9,"Nellore",43,"Pellakur",9133430230122,23,"Chennappanaidupeta"
778,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Valamedu",360,,,,,360,360,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400030103,3,"Valamedu"
779,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Pamanji",388,,,,,388,388,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400040103,4,"Pamanji"
780,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Vagarru",696,,,,,696,696,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400050104,5,"Vagarru"
781,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Pathetipalem",189,,,,,189,189,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400060104,6,"Pathetipalem"
782,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Jamin Kotapalem",130,,,,,130,130,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400070104,7,"Jamin Kotapalem"
783,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Gangannapalem",144,,,,,144,144,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400080104,8,"Gangannapalem"
784,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Namakad bit-1",18,,,,,18,18,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400100106,10,"Namakad bit-1"
785,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Polla khandrika",158,,,,,158,158,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400110107,11,"Polla khandrika"
786,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Iskanattu",81,,,,,81,81,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400120107,12,"Iskanattu"
787,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Juvvinattu",125,,,,,125,125,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400130107,13,"Juvvinattu"
788,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Andalamala",237,,,,,237,237,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400140106,14,"Andalamala"
789,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Boodalavagu",177,,,,,177,177,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400150106,15,"Boodalavagu"
790,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Konduru",254,,,,,254,254,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400160106,16,"Konduru"
791,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Namakad bit-ii",108,,,,,108,108,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400170106,17,"Namakad bit-ii"
792,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Kapparampadu",43,,,,,43,43,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400180106,18,"Kapparampadu"
793,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Manyalapattu",138,,,,,138,138,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400190107,19,"Manyalapattu"
794,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Gundlu",39,,,,,39,39,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400200108,20,"Gundlu"
795,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Nagulamarri",22,,,,,22,22,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400210107,21,"Nagulamarri"
796,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Chennappagarimitta",63,,,,,63,63,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400220107,22,"Chennappagarimitta"
797,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Kothacheruvu",63,,,,,63,63,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400230107,23,"Kothacheruvu"
798,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Peddacheruvu",155,,,,,155,155,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400240107,24,"Peddacheruvu"
799,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Nellipudi",294,,,,,294,294,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400250109,25,"Nellipudi"
800,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Vakadu",1463,,,,,1463,1463,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400260110,26,"Vakadu"
801,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Kasipuram",188,,,,,188,188,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400270111,27,"Kasipuram"
802,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Kondapuram",656,,,,,656,656,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400280112,28,"Kondapuram"
803,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Muttembaka",368,,,,,368,368,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400290113,29,"Muttembaka"
804,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Kalluru",454,,,,,454,454,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400300108,30,"Kalluru"
805,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Kodiwaka",200,,,,,200,200,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400310108,31,"Kodiwaka"
806,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Uttarapolam",42,,,,,42,42,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400320114,32,"Uttarapolam"
807,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Cherukumolam",79,,,,,79,79,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400330113,33,"Cherukumolam"
808,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Durgavaram",163,,,,,163,163,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400340113,34,"Durgavaram"
809,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Tirumur",595,,,,,595,595,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400350114,35,"Tirumur"
810,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Cheemalapadu",182,,,,,182,182,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400360114,36,"Cheemalapadu"
811,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Duggarajapatnam",3277,,,,,3277,3277,,115,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",40,"Vakadu",9132400370115,37,"Duggarajapatnam"
812,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Pellakur",562,,,,,562,562,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410050103,5,"Pellakur"
813,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Gunupadu",907,,,,,907,907,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410060104,6,"Gunupadu"
814,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Mettu",625,,,,,625,625,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410070106,7,"Mettu"
815,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Padartivari kandriga",65,,,,,65,65,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410110111,11,"Padartivari kandriga"
816,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Pittuvaripalle",198,,,,,198,198,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410120112,12,"Pittuvaripalle"
817,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Vadlavanipalle",37,,,,,37,37,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410130113,13,"Vadlavanipalle"
818,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Patragunta",34,,,,,34,34,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410140113,14,"Patragunta"
819,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Pothunayanipalle",61,,,,,61,61,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410150113,15,"Pothunayanipalle"
820,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Mangalavanipalle",25,,,,,25,25,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410160113,16,"Mangalavanipalle"
821,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Mukkidipalem",72,,,,,72,72,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410170113,17,"Mukkidipalem"
822,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Gangapalem",50,,,,,50,50,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410180113,18,"Gangapalem"
823,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Mallam",2327,,,,,2327,2327,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9133410190111,19,"Mallam"
824,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Jalapeddipalem",75,,,,,75,75,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410340111,34,"Jalapeddipalem"
825,"09_C_74_37","NLR_C_74_DUGGARAJUPATNAM","Rayapeddipalem",73,,,,,73,73,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_37","NLR_C_74_DUGGARAJUPATNAM",9,"Nellore",41,"Chittamur",9132410410113,41,"Rayapeddipalem"
827,"09_C_74_34","NLR_C_74_KOTA","Tonukumala",522,,,,,522,522,,56,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",38,"Chillakur",9132380170120,17,"Tonukumala"
828,"09_C_74_34","NLR_C_74_KOTA","Annambaka",421,,,,,421,421,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",38,"Chillakur",9132380240129,24,"Annambaka"
829,"09_C_74_34","NLR_C_74_KOTA","Pallamala",323,,,,,323,323,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",38,"Chillakur",9132380290134,29,"Pallamala"
830,"09_C_74_34","NLR_C_74_KOTA","Pallamala Khandriga",58,,,,,58,58,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",38,"Chillakur",9132380300133,30,"Pallamala Khandriga"
831,"09_C_74_34","NLR_C_74_KOTA","Kesavaram",1349,,,,,1349,1349,,4,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390020102,2,"Kesavaram"
832,"09_C_74_34","NLR_C_74_KOTA","Chittedu",1845,,,,,1845,1845,,234,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390030103,3,"Chittedu"
833,"09_C_74_34","NLR_C_74_KOTA","Kothapalem",1913,,,,,1913,1913,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390040108,4,"Kothapalem"
834,"09_C_74_34","NLR_C_74_KOTA","Nellorupalli",186,,,,,186,186,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390050105,5,"Nellorupalli"
835,"09_C_74_34","NLR_C_74_KOTA","Putchalapalle",667,,,,,667,667,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390090109,9,"Putchalapalle"
836,"09_C_74_34","NLR_C_74_KOTA","Illukurupadu",139,,,,,139,139,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390100107,10,"Illukurupadu"
837,"09_C_74_34","NLR_C_74_KOTA","Uthamanellore",176,,,,,176,176,,5,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390110110,11,"Uthamanellore"
838,"09_C_74_34","NLR_C_74_KOTA","Kota",1524,,,,,1524,1524,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390120111,12,"Kota"
839,"09_C_74_34","NLR_C_74_KOTA","Chendodu",357,,,,,357,357,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390130115,13,"Chendodu"
840,"09_C_74_34","NLR_C_74_KOTA","Gudali",1370,,,,,1370,1320,50,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390150118,15,"Gudali"
841,"09_C_74_34","NLR_C_74_KOTA","Lakshamakka kandra",85,,,,,85,85,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390160119,16,"Lakshamakka kandra"
842,"09_C_74_34","NLR_C_74_KOTA","Thinnelapudi",397,,,,,397,397,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390170119,17,"Thinnelapudi"
843,"09_C_74_34","NLR_C_74_KOTA","Vanjivaka",514,,,,,514,514,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390180120,18,"Vanjivaka"
844,"09_C_74_34","NLR_C_74_KOTA","Allampadu",331,,,,,331,331,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",39,"Kota",9132390190121,19,"Allampadu"
845,"09_C_74_34","NLR_C_74_KOTA","Yaragatipalle",450,,,,,450,450,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",40,"Vakadu",9132400010101,1,"Yaragatipalle"
846,"09_C_74_34","NLR_C_74_KOTA","Molaganur",390,,,,,390,390,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",40,"Vakadu",9132400020102,2,"Molaganur"
847,"09_C_74_34","NLR_C_74_KOTA","Pulikorru",64,,,,,64,64,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_34","NLR_C_74_KOTA",9,"Nellore",40,"Vakadu",9132400090105,9,"Pulikorru"
849,"09_C_74_38","NLR_C_74_NELAPATTU","Addepudi",114,,,,,114,114,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410040102,4,"Addepudi"
850,"09_C_74_38","NLR_C_74_NELAPATTU","Eswarawaka",1032,,,,,1032,1032,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410080107,8,"Eswarawaka"
851,"09_C_74_38","NLR_C_74_NELAPATTU","Tadimedu",324,,,,,324,324,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410220114,22,"Tadimedu"
852,"09_C_74_38","NLR_C_74_NELAPATTU","Mannemala",242,,,,,242,242,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410230107,23,"Mannemala"
853,"09_C_74_38","NLR_C_74_NELAPATTU","Yellasiri",3420,,,,,3420,3420,,1132,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410240115,24,"Yellasiri"
854,"09_C_74_38","NLR_C_74_NELAPATTU","Molakalapudi",1139,,,,,1139,1139,,919,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410250117,25,"Molakalapudi"
855,"09_C_74_38","NLR_C_74_NELAPATTU","Chillamur",1214,,,,,1214,1214,,519,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410260118,26,"Chillamur"
856,"09_C_74_38","NLR_C_74_NELAPATTU","North Voraturu",229,,,,,229,229,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410270119,27,"North Voraturu"
857,"09_C_74_38","NLR_C_74_NELAPATTU","Aruru",1925,,,,,1925,1925,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410280120,28,"Aruru"
858,"09_C_74_38","NLR_C_74_NELAPATTU","Perantalamitta",218,,,,,218,218,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410290110,29,"Perantalamitta"
859,"09_C_74_38","NLR_C_74_NELAPATTU","Kalakurtipadu",1012,,,,,1012,1012,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",41,"Chittamur",9133410390118,39,"Kalakurtipadu"
860,"09_C_74_38","NLR_C_74_NELAPATTU","Aravaperimidi",403,,,,,403,403,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",42,"Naidupeta",9133420300118,30,"Aravaperimidi"
861,"09_C_74_38","NLR_C_74_NELAPATTU","Revulagunta",32,,,,,32,32,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",42,"Naidupeta",9133420310116,31,"Revulagunta"
862,"09_C_74_38","NLR_C_74_NELAPATTU","Puderu",1340,,,,,1340,1340,,725,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",42,"Naidupeta",9133420320116,32,"Puderu"
863,"09_C_74_38","NLR_C_74_NELAPATTU","Nelaballi",1252,,,,,1252,1252,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",44,"D.V.Satram",9133440010101,1,"Nelaballi"
864,"09_C_74_38","NLR_C_74_NELAPATTU","Nellorepalli",514,,,,,514,514,,271,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",44,"D.V.Satram",9133440020102,2,"Nellorepalli"
865,"09_C_74_38","NLR_C_74_NELAPATTU","Mutchalagunta",327,,,,,327,327,,148,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",44,"D.V.Satram",9133440030102,3,"Mutchalagunta"
866,"09_C_74_38","NLR_C_74_NELAPATTU","Kothapalli",918,,,,,918,918,,39,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",44,"D.V.Satram",9133440040103,4,"Kothapalli"
867,"09_C_74_38","NLR_C_74_NELAPATTU","Singanalaturu",778,,,,,778,778,,83,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",44,"D.V.Satram",9133440050104,5,"Singanalaturu"
868,"09_C_74_38","NLR_C_74_NELAPATTU","Kattuvapalli",1027,,,,,1027,1027,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",44,"D.V.Satram",9133440060105,6,"Kattuvapalli"
869,"09_C_74_38","NLR_C_74_NELAPATTU","K.D.Kandriga",39,,,,,39,39,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",44,"D.V.Satram",9133440080106,8,"K.D.Kandriga"
870,"09_C_74_38","NLR_C_74_NELAPATTU","Anegottam",516,,,,,516,516,,,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",44,"D.V.Satram",9133440090105,9,"Anegottam"
871,"09_C_74_38","NLR_C_74_NELAPATTU","Karatamudi",109,,,,,109,109,,0,,,,,,,"Penna",,"Swarnamukhi","09_C_74_38","NLR_C_74_NELAPATTU",9,"Nellore",44,"D.V.Satram",9133440100105,10,"Karatamudi"
