Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,,,,,,,,,,,,,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Water shed code,Watershed name,DIS code,district,mandal code,mandal,janmaboomi code,village code,,,,,,
490,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,Somala,2949,,,,,2198,751,1260,2949,,,,,,,Cheyyeru,Peddavagu west,Peddavagu west,10-C-71-23,Ctr-Ch-Peddavagu West-Somala,10,Chittoor,39,Somala,10147390080107,8,Somala
491,10-C-71-24,Ctr_Ch_Peddaupparapalle_Peddaupparapalle,Peddaupparapalli,11337,,,,,2819,8518,2935,11337,,,,,,,Cheyyeru,Peddaupparapalle,,10-C-71-24,Ctr_Ch_Peddaupparapalle_Peddaupparapalle,10,Chittoor,39,Somala,10147390100109,13,Peddaupparapalli
492,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,81 Upparapalli,2889,,,,,2660,229,1728,2889,,,,,,,Cheyyeru,Peddavagueast,Peddavagueast,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,10,Chittoor,39,Somala,10147390100109,10,81 Upparapalli
493,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Tatiguntapalem T,1109,,,,,999,110,0,1109,,,,,,,Cheyyeru,Peddavagueast,Peddavagueast,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,10,Chittoor,40,Sodam,10147400050106,,Tatiguntapalem T
494,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Nadigadda,1323,,,,,1216,107,0,1323,,,,,,,Cheyyeru,Peddavagueast,Peddavagueast,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,10,Chittoor,40,Sodam,10147400100112,10,Nadigadda
495,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Yerrativaripalli,1362,,,,,1258,104,0,1362,,,,,,,Cheyyeru,Peddavagueast,Peddavagueast,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,10,Chittoor,40,Sodam,10147400110113,11,Yerrativaripalli
496,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Buragamanda,3368,,,,,2955,413,765,3368,,,,,,,Cheyyeru,Peddavagueast,Peddavagueast,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,10,Chittoor,40,Sodam,10147400120114,12,Buragamanda
497,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Cherukuvaripalli,3419,,,,,2643,776,1478,3419,,,,,,,Cheyyeru,Peddavagueast,Peddavagueast,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,10,Chittoor,40,Sodam,10147400130115,13,Cherukuvaripalli
498,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,Sodam,1218,,,,,1218,0,0,1218,,,,,,,Cheyyeru,Peddavagueast,Peddavagueast,10-C-71-25,Ctr-Ch-Peddavagueast-Sadum,10,Chittoor,40,Sodam,10147400060107,6,Sodam
499,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Bakarapeta,2314,,,,,2310,4,1472,2314,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,29,CGGallu,10147290070108,,Bakarapeta
500,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Chinnagottigallu,1788,,,,,1772,16,0,1788,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,29,CGGallu,10147290030103,,Chinnagottigallu
501,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Chitte cherla,3755,,,,,3642,113,337,3755,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,29,CGGallu,10147290050105,,Chitte cherla
502,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Digavuru,662,,,,,662,0,0,662,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,29,CGGallu,10147290080109,,Digavuru
503,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Egavuru,2031,,,,,2018,13,680,2031,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,29,CGGallu,10147290100113,,Egavuru
504,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Kotabilu,590,,,,,590,0,0,590,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,29,CGGallu,10147290010101,,Kotabilu
505,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Rangannagarigadda,902,,,,,902,0,0,902,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,29,CGGallu,10147290020102,,Rangannagarigadda
506,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Tippereddipalle,1878,,,,,1426,452,0,1878,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,29,CGGallu,10147290090110,,Tippereddipalle
507,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Chattevari Palle,2302,,,,,2178,124,9,2302,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,29,CGGallu,10147290040104,,Chattevari Palle
508,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Agraharam,865,,,,,865,0,0,865,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,31,Piler,10147310140114,,Agraharam
509,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Bodu Malluvaripalle,800,,,,,800,0,0,800,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,31,Piler,10147310090107,,Bodu Malluvaripalle
510,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Doddipalli,2404,,,,,2125,279,0,2404,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,31,Piler,10147310120110,,Doddipalli
511,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Erragundlapalli,874,,,,,874,0,0,874,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,31,Piler,10147310150115,,Erragundlapalli
512,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Gudarevulapalli,1093,,,,,1093,0,0,1093,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,31,Piler,10147310100108,,Gudarevulapalli
513,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Piler,587,,,,,587,0,0,587,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,31,Piler,10147310110109,,Piler
514,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Regallu,2828,,,,,2498,330,462,2828,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,31,Piler,10147310130112,,Regallu
515,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,103Reddivaripalle,1444,,,,,1281,163,0,1444,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,41,Pulicherla,10148410030106,,103Reddivaripalle
516,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Ayyavandlapalli,1180,,,,,1048,132,0,1180,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,41,Pulicherla,10148410020104,,Ayyavandlapalli
517,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Bodireddigaripalli,998,,,,,814,184,160,998,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,41,Pulicherla,10148410140120,,Bodireddigaripalli
518,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Devalampet,917,,,,,127,790,0,917,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,41,Pulicherla,10148410120118,,Devalampet
519,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Venkatadasaripalli,1153,,,,,1147,6,0,1153,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,41,Pulicherla,10148410130119,,Venkatadasaripalli
520,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Reddivari Palle,672,,,,,584,88,0,672,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,41,Pulicherla,10148410030106,,Reddivari Palle
521,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Bandakindapalli,1494,,,,,1494,0,0,1494,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,30,Rompicherla,10147300050108,,Bandakindapalli
522,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Bommayapalli,4495,,,,,4495,0,0,4495,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,30,Rompicherla,10147300070110,,Bommayapalli
523,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Motu Mallela,5696,,,,,5690,6,0,5696,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,30,Rompicherla,10147300030104,,Motu Mallela
524,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Pedda Mallela,11642,,,,,11234,408,1849,11642,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,30,Rompicherla,10147300020102,,Pedda Mallela
525,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Peddagottigallu,2081,,,,,2081,0,0,2081,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,30,Rompicherla,10147300060109,,Peddagottigallu
526,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Rompicherla,4311,,,,,4311,0,0,4311,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,30,Rompicherla,10147300040105,,Rompicherla
527,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,Forest,268,,,,,0,268,268,268,,,,,,,Cheyyeru,CG Gallu vanka,CG Gallu vanka,10-C-71-26,Ctr-Ch-CG Gallu Vanka-Rompicherla,10,Chittoor,,Y.V.Palem,,,Forest
528,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,Jandla,847,,,,,520,327,0,847,,,,,,,Cheyyeru,GM Vanka,GM Vanka,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,10,Chittoor,31,Piler,10147310030103,3,Jandla
529,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,Talupula,2907,,,,,2533,374,506,2907,,,,,,,Cheyyeru,GM Vanka,GM Vanka,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,10,Chittoor,31,Piler,10147310020102,2,Talupula
530,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,Mellacheruvu,1752,,,,,1633,119,141,1752,,,,,,,Cheyyeru,GM Vanka,GM Vanka,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,10,Chittoor,31,Piler,10147310010101,1,Mellacheruvu
531,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,Forest,,,,,,0,,,,,,,,,,Cheyyeru,GM Vanka,GM Vanka,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,10,Chittoor,,Piler,,,Forest
532,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,Forest,,,,,,0,,,,,,,,,,Cheyyeru,GM Vanka,GM Vanka,10-C-71-27,Ctr-ch-GM Vanka-Mellacheruvu,10,Chittoor,,Rompicherla,,,Forest
533,10-C-71-28,Ctr-Ch-Jillelamanda-Jillelamanda,Forest,510,,,,,510,,510,510,,,,,,,Cheyyeru,Jillelamanda,,10-C-71-28,Ctr-Ch-Jillelamanda-Jillelamanda,8,Chittoor,,Piler,,,Forest
534,10-C-71-28,Ctr-Ch-Jillelamanda-Jillelamanda,Forest,490,,,,,490,,490,490,,,,,,,Cheyyeru,Jillelamanda,,10-C-71-28,Ctr-Ch-Jillelamanda-Jillelamanda,9,Chittoor,,Y.V.Palem,,,Forest
535,10-C-71-28,Ctr-Ch-Jillelamanda-Jillelamanda,Jillellamanda,3756,,,,,3749,7,2104,3756,,,,,,,Cheyyeru,Jillelamanda,,10-C-71-28,Ctr-Ch-Jillelamanda-Jillelamanda,10,Chittoor,9,KV Palli,10146090070107,7,Jillellamanda
536,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Ustikayalapenta,1740,,,,,1736,4,404,1740,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,10147100010101,1,Ustikayalapenta
537,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,VRAgraharam,311,,,,,311,0,0,311,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,10147100030103,3,VRAgraharam
538,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,BVPalli,6750,,,,,6721,29,4200,6750,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,10147100040104,4,BVPalli
539,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Yellamanda,2735,,,,,2639,96,411,2735,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,10147100020102,2,Yellamanda
540,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Nerabilu,6185,,,,,6067,118,3869,6185,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,10147100050107,5,Nerabilu
541,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Chintagunta,3145,,,,,3123,22,1841,3145,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,10147100100211,10,Chintagunta
542,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,YVpalem,1500,,,,,1433,67,0,1500,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,10147100080109,8,YVpalem
543,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,UM Agraharam,48,,,,,48,0,0,48,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,10147100070108,7,UM Agraharam
544,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Udayamanikyam,1344,,,,,1252,92,0,1344,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,10147100060108,6,Udayamanikyam
545,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Kammalayapalli,809,,,,,766,43,0,809,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,10147100090110,9,Kammalayapalli
546,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Forest,,,,,,0,,,,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,10,Y.V.Palem,,,Forest
547,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Forest,,,,,,0,,,,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,,Piler,,,Forest
548,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Forest,1,,,,,0,1,,1,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,,Chandragiri,,,Forest
549,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Devarakonda,1807,,,,,1708,99,1088,1807,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,29,CGGallu,10147290060107,6,Devarakonda
550,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,Ganugachinta,5763,,,,,5761,2,0,5763,,,,,,,Cheyyeru,Gajuleru,Gajuleru,10-C-71-29,Ctr-Ch-Gajuleru-Y V Palem,10,Chittoor,30,Rompicherla,10147300010101,1,Ganugachinta
551,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Nagapatla,96,,,,,95,1,,96,,,,,,,Swarnamukhi,Nagapatla,,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,10,Chittoor,28,Chandragiri,10148280070109,7,Nagapatla
552,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Narasingapuram,91,,,,,19,72,,91,,,,,,,Swarnamukhi,Nagapatla,,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,10,Chittoor,28,Chandragiri,10148280100112,10,Narasingapuram
553,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Mittapalem,493,,,,,493,,211,493,,,,,,,Swarnamukhi,Nagapatla,,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,10,Chittoor,28,Chandragiri,10148280120114,12,Mittapalem
554,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Forest,4542,,,,,2271,2271,2271,4542,,,,,,,Swarnamukhi,Nagapatla,,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,10,Chittoor,,Chandragiri,,,Forest
555,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Forest,1200,,,,,1200,,1200,1200,,,,,,,Swarnamukhi,Nagapatla,,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,10,Chittoor,,Tirupati(U),,,Forest
556,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,Forest,800,,,,,800,,800,800,,,,,,,Swarnamukhi,Nagapatla,,10-C-74-30,Ctr-Swarna-Nagapatla-Nagapatla,10,Chittoor,,Y.V.Palem,,,Forest
557,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Kotala,1059,,,,,1019,40,728,1059,,,,,,,Swarnamukhi,Bheema,Bheema,10-C-74-31,Ctr-Swarna-Bheema-Kotala,10,Chittoor,28,Chandragiri,10148280080110,8,Kotala
558,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Arepalli,1562,,,,,1562,,1335,1562,,,,,,,Swarnamukhi,Bheema,Bheema,10-C-74-31,Ctr-Swarna-Bheema-Kotala,10,Chittoor,28,Chandragiri,10148280060109,6,Arepalli
559,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Pullaiahgaripalli,2244,,,,,2243,1,1959,2244,,,,,,,Swarnamukhi,Bheema,Bheema,10-C-74-31,Ctr-Swarna-Bheema-Kotala,10,Chittoor,28,Chandragiri,10148280050107,5,Pullaiahgaripalli
560,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Seshapuram,1009,,,,,1009,,809,1009,,,,,,,Swarnamukhi,Bheema,Bheema,10-C-74-31,Ctr-Swarna-Bheema-Kotala,10,Chittoor,28,Chandragiri,10148280040105,4,Seshapuram
561,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Bhimavaram,2125,,,,,2125,,1849,2125,,,,,,,Swarnamukhi,Bheema,Bheema,10-C-74-31,Ctr-Swarna-Bheema-Kotala,10,Chittoor,28,Chandragiri,10148280110101,1,Bhimavaram
562,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Chinnaramapuram,1269,,,,,1266,3,1052,1269,,,,,,,Swarnamukhi,Bheema,Bheema,10-C-74-31,Ctr-Swarna-Bheema-Kotala,10,Chittoor,28,Chandragiri,10148280030103,3,Chinnaramapuram
563,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Konreddikandriga,4598,,,,,4579,19,4150,4598,,,,,,,Swarnamukhi,Bheema,Bheema,10-C-74-31,Ctr-Swarna-Bheema-Kotala,10,Chittoor,28,Chandragiri,10148280020104,2,Konreddikandriga
564,10-C-74-31,Ctr-Swarna-Bheema-Kotala,68_Ramireddipalli,1466,,,,,1451,15,506,1466,,,,,,,Swarnamukhi,Bheema,Bheema,10-C-74-31,Ctr-Swarna-Bheema-Kotala,10,Chittoor,28,Chandragiri,10148280090111,9,68_Ramireddipalli
565,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Forest,,,,,,0,,,,,,,,,,Swarnamukhi,Bheema,Bheema,10-C-74-31,Ctr-Swarna-Bheema-Kotala,10,Chittoor,,Y.V.Palem,,,Forest
566,10-C-74-31,Ctr-Swarna-Bheema-Kotala,Forest,,,,,,0,,,,,,,,,,Swarnamukhi,Bheema,Bheema,10-C-74-31,Ctr-Swarna-Bheema-Kotala,10,Chittoor,28,Chandragiri,,,Forest
567,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,Adenapalli,681,,,,,594,87,295,681,,,,,,,Swarnamukhi,Gadanki,,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,10,Chittoor,42,Pakala,10148420120123,12,Adenapalli
568,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,Gadanki,788,,,,,675,113,628,788,,,,,,,Swarnamukhi,Gadanki,,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,10,Chittoor,42,Pakala,10148420110121,11,Gadanki
569,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,Forest,1490,,,,,1490,,1490,1490,,,,,,,Swarnamukhi,Gadanki,,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,10,Chittoor,28,Chandragiri,,,Forest
570,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,MungilipattuKothapalle,4077,,,,,3947,130,3440,4077,,,,,,,Swarnamukhi,Gadanki,,10-C-74-32,Ctr-Swarna-Gadanki-Gadanki,10,Chittoor,28,Chandragiri,10148280210129,21,MungilipattuKothapalle
571,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Panapakam,2743,,,,,2688,55,2066,2743,,,,,,,Swarnamukhi,Panapakam,,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,10,Chittoor,28,Chandragiri,10148280230134,23,Panapakam
572,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Kalroad palli,4598,,,,,4517,81,4150,4598,,,,,,,Swarnamukhi,Panapakam,,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,10,Chittoor,28,Chandragiri,10148280220132,22,Kalroad palli
573,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Mamanduru,631,,,,,613,18,486,631,,,,,,,Swarnamukhi,Panapakam,,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,10,Chittoor,28,Chandragiri,10148280190125,19,Mamanduru
574,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Ayitepalli,1416,,,,,1397,19,1035,1416,,,,,,,Swarnamukhi,Panapakam,,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,10,Chittoor,28,Chandragiri,10148280200126,20,Ayitepalli
575,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Forest,,,,,,,,,,,,,,,,Swarnamukhi,Panapakam,,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,10,Chittoor,28,Chandragiri,,,Forest
576,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,Agarala,544,,,,,464,80,132,544,,,,,,,Swarnamukhi,Panapakam,,10-C-74-33,Ctr-Swarna-Panapakam-Panapakam,10,Chittoor,28,Chandragiri,10148280180124,18,Agarala
577,10-C-74-34,Ctr-Swarna_Kuppambadur,Chandragiri,4364,,,,,4131,233,2529,4364,,,,,,,Swarnamukhi,Kuppambadur,,10-C-74-34,Ctr-Swarna_Kuppambadur,10,Chittoor,28,Chandragiri,10148280170117,,Chandragiri
578,10-C-74-34,Ctr-Swarna_Kuppambadur,Dornakombala,4459,,,,,4129,330,4045,4459,,,,,,,Swarnamukhi,Kuppambadur,,10-C-74-34,Ctr-Swarna_Kuppambadur,10,Chittoor,28,Chandragiri,10148280160119,,Dornakombala
579,10-C-74-34,Ctr-Swarna_Kuppambadur,Reddivaripalli,148,,,,,123,25,,148,,,,,,,Swarnamukhi,Kuppambadur,,10-C-74-34,Ctr-Swarna_Kuppambadur,10,Chittoor,28,Chandragiri,10148280110113,,Reddivaripalli
580,10-C-74-34,Ctr-Swarna_Kuppambadur,Thondavada,602,,,,,594,8,,602,,,,,,,Swarnamukhi,Kuppambadur,,10-C-74-34,Ctr-Swarna_Kuppambadur,10,Chittoor,28,Chandragiri,10148280130116,,Thondavada
581,10-C-74-34,Ctr-Swarna_Kuppambadur,Forest,,,,,,,,,,,,,,,,Swarnamukhi,Kuppambadur,,10-C-74-34,Ctr-Swarna_Kuppambadur,10,Chittoor,,Chandragiri,10148280110113,,Forest
582,10-C-74-34,Ctr-Swarna_Kuppambadur,Forest,,,,,,,,,,,,,,,,Swarnamukhi,Kuppambadur,,10-C-74-34,Ctr-Swarna_Kuppambadur,10,Chittoor,,Vedurukuppam,10148280130116,,Forest
583,10-C-74-34,Ctr-Swarna_Kuppambadur,Forest,,,,,,,,,,,,,,,,Swarnamukhi,Kuppambadur,,10-C-74-34,Ctr-Swarna_Kuppambadur,10,Chittoor,,R.C.Puram,10148280110113,,Forest
