"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total"
200,"08_C_57_3","PKM_C_GKM_Tripuranthakam","Viswanathapuram",1703,1578,125,0,1703,0,,,,0,0,0,0
201,"08_C_57_3","PKM_C_GKM_Tripuranthakam","S.Narasingapuram",482,432,50,0,482,0,,,,0,0,0,0
202,"08_C_57_3","PKM_C_GKM_Tripuranthakam","Miriyampalli",824,824,0,0,824,0,,,,0,0,0,0
203,"08_C_57_3","PKM_C_GKM_Tripuranthakam","RF",3065,0,,0,,1765,1300,3065,3065,0,0,0,0
204,"08_C_57_4","PKM_C_GKM_Tripuranthakam","Gollapalli",653,653,,0,653,0,0,,,0,0,0,0
205,"08_C_57_5","PKM_C_GKM_Tripuranthakam","Dupadu",3439,3439,,0,3439,0,0,,,0,0,0,0
206,"08-C-57-02","PKM-C-GKM-PULLALACHERUVU","Garapenta(RF)",142,0,0.001,0.001,0.001,92,50,140,142,0,0,0,0
207,"08-C-57-02","PKM-C-GKM-PULLALACHERUVU","Uppaladinne(RF)",35,0,0.001,0.001,0.001,35,0,0.001,35,0,0,0,0
208,"08-C-57-02","PKM-C-GKM-PULLALACHERUVU","Chowtapalli",553,0,0.001,0.001,0.001,553,0,0.001,553,0,0,0,0
209,"08-C-57-02","PKM-C-GKM-PULLALACHERUVU","Pullalacheruvu",3593,0,0.001,0.001,0.001,3493,100,0.001,3593,0,0,0,0
210,"08-C-57-02","PKM-C-GKM-PULLALACHERUVU","Manepalli",1220,1220,0,0.001,1220,0,0.001,0.001,0,0,0,0,0
211,"08-C-57-02","PKM-C-GKM-PULLALACHERUVU","Ayyagaripalli",570,570,0,0.001,570,0,0.001,0.001,0,0,0,0,0
212,"08-C-57-02","PKM-C-GKM-PULLALACHERUVU","Chotapacherla",417,417,0,0.001,417,0,0.001,0.001,0,0,0,0,0
