,,,,"Command Area",,"Non command Area",,"Poor quality area",,
,,,,"Residential",,"Residential",,"Residential",,
"Sr.no","Watershed code","GW watershed name","village name","DWDW/HP","DW PWS","DWDW/HP","DW PWS","DWDW/HP","DW PWS","Total"
267,"07-C-55-41","GNT-C-55-Nakka-Muppalla","Rajupalem",0.01,0,0,0,5,0,5.01
268,"07-C-55-41","GNT-C-55-Nakka-Muppalla","Garikapadu",0.01,0,0,0,6,0,6.01
269,"07-C-55-41","GNT-C-55-Nakka-Muppalla","Bhallukanudupalem",0.01,0,0,0,4,0,4.01
270,"07-C-55-41","GNT-C-55-Nakka-Muppalla","Kakumanu",0.01,0,0,0,8,0,8.01
271,"07-C-55-41","GNT-C-55-Nakka-Muppalla","Kommur",0.01,0,0,0,9,0,9.01
272,"07-C-55-41","GNT-C-55-Nakka-Muppalla","Kondapaturu",0.01,0,0,0,10,0,10.01
273,"07-C-55-41","GNT-C-55-Nakka-Muppalla","Appapuram",0.01,0,0,0,5,0,5.01
274,"07-C-55-41","GNT-C-55-Nakka-Muppalla","Retur",0.01,2,0,0,6,0,8.01
275,"07-C-55-41","GNT-C-55-Nakka-Muppalla","Bodipalem",0.01,0,0,0,7,0,7.01
276,"07-C-55-41","GNT-C-55-Nakka-Muppalla","Jillellamudi",4,0,0,0,0,0,4
277,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Rupenaguntla",86,0,0,0,0,0,86
278,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Muppalla",44,3,0,0,0,0,47
279,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Gollapadu",21,1,0,0,0,0,22
280,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Kanuparru",36,1,0,0,0,0,37
281,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Irlapadu",56,1,0,0,0,0,57
282,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","N.Agraharam",46,1,0,0,0,0,47
283,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Ganapavaram",72,1,0,0,0,0,73
284,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Pamidipadu Agraharam",112,1,0,0,0,0,113
285,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Mulakaluru",66,1,0,0,0,0,67
286,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Guntagarlapadu",8,1,0,0,0,0,9
287,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Ravipadu",153,2,0,0,0,0,155
288,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Ikkurru",64,1,0,0,0,0,65
289,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Lingamguntla",54,1,0,0,0,0,55
290,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Narasaraopet",226,4,0,0,0,0,230
291,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Jonnalagadda",59,1,0,0,0,0,60
292,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Pothavarppadu",6,1,0,0,0,0,7
293,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Kesanapalle",65,2,0,0,0,0,67
294,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Ellamanda",82,1,0,0,0,0,83
295,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Uppalapadu",45,1,0,0,0,0,46
296,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Govindapuram",46,0,0,0,36,0,82
297,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Kavuru",56,0,0,0,22,0,78
298,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Manukondavaripalem",29,0,0,0,20,0,49
299,"07-C-55-39","GNT-C-55-Nalanda-Narasaraopet","Veluru",6,0,0,0,7,0,13
300,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Pedanadipadu",176,0,0,0,0,0,176
301,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Annavaram",32,0,0,0,0,0,32
302,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Uppalapadu",23,0,0,0,0,0,23
303,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Palaparru",27,0,0,0,0,0,27
304,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Mulapalem",32,0,0,0,0,0,32
305,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Jammulapalem",37,0,0,0,45,0,82
306,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Cheruvu",54,0,0,0,16,0,70
307,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Narasayapelem",50,0,0,0,94,0,144
308,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Murukondapadu",46,0,0,0,46,0,92
309,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Kankatapalem",59,0,0,0,12,0,71
310,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Bapatla West",136,0,0,0,6,0,142
311,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Bapatla East",98,0,0,0,0,0,98
312,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Adivi",0,0,0,0,0,0,0
313,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","M.P.Varipalem",7,0,0,0,0,0,7
314,"07-C-55-40","GNT-C-55-Nallama-Pedanandipadu","Forest and marshes",0,0,0,0,0,0,0
315,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Tadepalle",166,0,0,0,0,0,166
316,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Kunchanapalle",28,0,0,0,0,0,28
317,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Kolanukonda",33,0,0,0,0,0,33
318,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Vaddeswaram",26,0,0,0,0,0,26
319,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Ippatam",139,0,0,0,0,0,139
320,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Gundimeda",18,0,0,0,0,0,18
321,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Chirravuru",71,0,0,0,0,0,71
322,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Atmakur",180,0,0,0,0,0,180
323,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Mangalagiri",14,0,0,0,0,0,14
324,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Kaza",26,0,0,0,0,0,26
325,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Chinakakani",21,0,0,0,0,0,21
326,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Pedavadlapudi",37,0,0,0,0,0,37
327,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Chinavadlapudi",0,0,0,0,0,0,0
328,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Nutakki",40,0,0,0,0,0,40
329,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Ramachandrapuram",5,0,0,0,0,0,5
330,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Guntur",2500,0,0,0,0,0,2500
331,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Budampadu",138,0,0,0,0,0,138
332,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Nallapadu",87,0,0,0,0,0,87
333,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Koppuravuru",5,0,0,0,0,0,5
334,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Namburu",105,0,0,0,0,0,105
335,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Pedakakani",118,0,0,0,0,0,118
336,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Venigandla",79,0,0,0,0,0,79
337,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Agatavarappadu",11,0,0,0,0,0,11
338,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Takkellapadu",10,0,0,0,0,0,10
339,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Uppalapadu",8,0,0,0,0,0,8
340,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Devarayabhotlapalem",6,0,0,0,0,0,6
341,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Tangellamudi",32,0,0,0,0,0,32
342,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Anumarlapudi",9,0,0,0,0,0,9
343,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Narakoduru",9,0,0,0,0,0,9
344,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Vejendla",9,0,0,0,0,0,9
345,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Suddapally",10,0,0,0,0,0,10
346,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","M. Ananthavaram",10,0,0,0,0,0,10
347,"07-C-55-46","GNT-C-55-Pedda-2-Mangalagiri","Sekuru",13,0,0,0,0,0,13
348,"07-C-55-44","GNT-C-55-Rama-Prathipadu","Kondaveedu Hill & Forest",0,0,0,0,0,0,0
349,"07-C-55-44","GNT-C-55-Rama-Prathipadu","Edulapalem",0,0,0,0,20,0,20
350,"07-C-55-44","GNT-C-55-Rama-Prathipadu","Prattipadu",0,0,0,0,85,0,85
351,"07-C-55-44","GNT-C-55-Rama-Prathipadu","Nadimpalem",0,0,0,0,65,0,65
352,"07-C-55-43","GNT-C-55-Tummala-Edlapadu","Kondaveedu Hill & Forest ",0,0,0,0,0,0,0
353,"07-C-55-43","GNT-C-55-Tummala-Edlapadu","Kondajagarlamudi",0,0,0,0,3,0,3
354,"07-C-55-43","GNT-C-55-Tummala-Edlapadu","Gottipadu",0,0,0,0,42,0,42
355,"07-C-55-43","GNT-C-55-Tummala-Edlapadu","Ganikapudi",0,0,0,0,6,0,6
356,"07-C-55-43","GNT-C-55-Tummala-Edlapadu","Marripalem",0,0,0,0,0,0,0
357,"07-C-55-43","GNT-C-55-Tummala-Edlapadu","Unnava",10,2,0,0,0,0,12
358,"07-C-55-43","GNT-C-55-Tummala-Edlapadu","Viswanadhuni Kandrika",0,1,0,0,0,0,1
359,"07-C-55-43","GNT-C-55-Tummala-Edlapadu","Karuchola",45,2,0,0,0,0,47
360,"07-C-55-43","GNT-C-55-Tummala-Edlapadu","Kopparru",16,0,0,0,0,0,16
361,"07-C-55-43","GNT-C-55-Tummala-Edlapadu","Annaparru",0,0,0,0,0,0,0
362,"07-C-55-38","GNT-C-55-Ura-Rompicherla","Dasaripalem",25,0,0,0,0,0,25
363,"07-C-55-38","GNT-C-55-Ura-Rompicherla","Annavaram",30,0,0,0,0,0,30
364,"07-C-55-38","GNT-C-55-Ura-Rompicherla","Romphicherla",59,0.001,0,0,0,0,59.001
365,"07-C-55-38","GNT-C-55-Ura-Rompicherla","Vipperlapalli Agraharam",51,0.001,0,0,0,0,51.001
366,"07-C-55-38","GNT-C-55-Ura-Rompicherla","Muthanapalli",22,0.001,0,0,0,0,22.001
367,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Kunkalagunta",37,0,0,0,0,0,37
368,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Palapadu",34,0,0,0,0,0,34
369,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Kakani",22,0,0,0,0,0,22
370,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Petlurivaripalem",30,0,0,0,0,0,30
371,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Kondakavuru",49,0,0,0,0,0,49
372,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Santhagudipadu",34,0,0,0,0,0,34
373,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Vipparla",65,0,0,0,0,0,65
374,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Machavaram",44,0,0,0,0,0,44
375,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Nallagarlapadu",17,0,0,0,0,0,17
376,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Edavalli",0,0,0,0,32,0,32
377,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Pothavaram",25,0,0,0,23,0,48
378,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Chilakaluripet",0,0,0,0,56,0,56
379,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Gottipadu",0,0,0,0,6,0,6
380,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Pasumarru",0,0,0,0,6,0,6
381,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Chinapasumarru",0,0,0,0,7,0,7
382,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Boppudi",0,0,0,0,36,0,36
383,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Rajapeta",0,0,0,0,31,0,31
384,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Murikipudi",54,0,0,0,52,0,106
385,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Tatapudi",0,0,0,0,0,0,0
386,"07-C-55-36","GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole","Kantevarikandrika",0,0,0,0,0,0,0
387,"07-C-57-33","GNT-C-57-Anga-Angalur","Bollapalle RF",0,0,0,0,0,0,0
388,"07-C-57-33","GNT-C-57-Anga-Angalur","Agnigundala",53,3,0,0,0,0,56
389,"07-C-57-33","GNT-C-57-Anga-Angalur","Angaluru",45,2,0,0,0,0,47
390,"07-C-57-33","GNT-C-57-Anga-Angalur","Kotcherla",41,2,0,1,0,0,44
391,"07-C-57-33","GNT-C-57-Anga-Angalur","Kondramutla",37,1,0,2,0,0,40
392,"07-C-57-33","GNT-C-57-Anga-Angalur","Dasullapalli",0,0,0,0,0,0,0
393,"07-C-57-35","GNT-C-57-Cheja-Chejerla","Hill and Forest",0,0,0,0,0,0,0
394,"07-C-57-35","GNT-C-57-Cheja-Chejerla","Chejerla",25,0,0,0,0,0,25
395,"07-C-57-35","GNT-C-57-Cheja-Chejerla","Arepalli",16,0,0,0,0,0,16
396,"07-C-57-36","GNT-C-57-Cheja-Chejerla","Hill and Forest",0,0,0,0,0,0,0
397,"07-C-57-35","GNT-C-57-Cheja-Chejerla","Inumella",36,0,0,0,0,0,36
398,"07-C-57-35","GNT-C-57-Cheja-Chejerla","Muppalla",40,0,0,0,0,0,40
399,"07-C-57-35","GNT-C-57-Cheja-Chejerla","Chittapuram",35,0,0,0,0,0,35
400,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Karumanchi",47,0.001,0,0,0,0,47.001
401,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Madamanchipadu",0,0.01,0,0,0,0,0.01
402,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Settupalle",0,0,0,0,0,0,0
403,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Ummadivaram",36,0.01,0,0,0,0,36.01
404,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Nagulavaram",25,0.01,0,0,0,0,25.01
405,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Gokanakonda",25,0.01,0,0,0,0,25.01
406,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Pamidipadu",36,0.01,0,0,0,0,36.01
407,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Khambhampadu",37,0.01,0,0,0,0,37.01
408,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","T.Annavaram",0,0.01,0,0,0,0,0.01
409,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Tellabadu",26,0.01,0,0,0,0,26.01
410,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Uppalapadu",14,0.01,0,0,0,0,14.01
411,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Tripurapuram",19,0.01,0,0,0,0,19.01
412,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Kondraprolu",17,0.01,0,0,0,0,17.01
413,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Mulakaluru",15,0.01,0,0,0,0,15.01
414,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Puvvada",18,0.01,0,0,0,0,18.01
415,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Talarlapalle",43,0.01,0,0,0,0,43.01
416,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","V.Appapuram",38,0.01,0,0,0,0,38.01
417,"07-C-57-30","GNT-C-57-Gundla-1-Nuzendla-Part_Ongole","Nuzendla",30,0.01,0,0,0,0,30.01
418,"07-C-57-64","GNT-C-57-Gundla-2-Thimmapuram-Part_Ongole","Putchanutala",42,0.01,0,0,0,0,42.01
419,"07-C-57-64","GNT-C-57-Gundla-2-Thimmapuram-Part_Ongole","Timmapuram",54,0.01,0,0,0,0,54.01
420,"07-C-57-29","GNT-C-57-Kandaleru-1-Bollapalli-Part_Ongole","Gandiganumala",0,0,21,0,0.01,0,21.01
421,"07-C-57-29","GNT-C-57-Kandaleru-1-Bollapalli-Part_Ongole","Ravulapuram",0,0,16,0,0,0,16
422,"07-C-57-29","GNT-C-57-Kandaleru-1-Bollapalli-Part_Ongole","Gutlapalle",32,0.01,7,0,0,0,39.01
423,"07-C-57-29","GNT-C-57-Kandaleru-1-Bollapalli-Part_Ongole","Bollapally R.F",0,0,0,0,0,0,0
424,"07-C-57-63","GNT-C-57-Kandaleru-2-Vinukonda_Part-Ongole","Koppukonda",43,0,0,0,0,0,43
425,"07-C-57-63","GNT-C-57-Kandaleru-2-Vinukonda_Part-Ongole","Chowtayapalem",35,0.01,0,0,0,0,35.01
426,"07-C-57-63","GNT-C-57-Kandaleru-2-Vinukonda_Part-Ongole","Neelagangavaram",27,0.01,0,0,0,0,27.01
427,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Guttikonda RF",0,0.001,0,0,0,0,0.001
428,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Bommarajupally",25,0.001,0,0,0,0,25.001
429,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Ipur",39,0.001,0,0,0,0,39.001
430,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Vanikunta",17,0.001,0,0,0,0,17.001
431,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Kondayapalem",47,0.001,0,0,0,0,47.001
432,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Gundepalle",25,0.001,0,0,0,0,25.001
433,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Kottaluru",37,0.001,0,0,0,0,37.001
434,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Potluru",39,0.001,0,0,0,0,39.001
435,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Sanampudi",58,0.001,0,0,0,0,58.001
436,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Kanumarlapudi",76,0.001,0,0,0,0,76.001
437,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Pitchikalapalem",61,0.001,0,0,0,0,61.001
438,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Naragayapalem",19,0.001,0,0,0,0,19.001
439,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Brahmanapalle",28,0.001,0,0,0,0,28.001
440,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Vittamrajupalle",36,0,0,0,0,0,36
441,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Pedakancherla",46,0.001,0,0,0,0,46.001
442,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Perumallapalle",72,0.001,0,0,0,0,72.001
443,"07-C-57-34","GNT-C-57-Konkeru-Savalyapuram","Enugupalem",25,0.001,0,0,0,0,25.001
444,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Bollapalle ",0,0.001,10,0,0,0,10.001
445,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Vaddemgunta",74,0.001,15,0,0,0,89.001
446,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Sarikondayapalem",0,0.001,9,0,0,0,9.001
447,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Vellaturu",31,0.001,0,0,0,0,31.001
448,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Perurupadu",55,0.001,0,0,0,0,55.001
449,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Kanumalacheruvu",26,0.001,0,0,0,0,26.001
450,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Bollapalle Hill&Forst",0,0.001,0,0,0,0,0.001
451,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","PerurupaduHill&Forest",0,0.001,0,0,0,0,0.001
452,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Narasarayanipalem",23,0.001,0,0,0,0,23.001
453,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Dondapadu",29,0.001,0,0,0,0,29.001
454,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Timmayapalem",22,0.001,0,0,0,0,22.001
455,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Vinukonda",47,0.001,0,0,0,0,47.001
456,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Venkupalem",34,0.001,0,0,0,0,34.001
457,"07-C-57-32","GNT-C-57-Pasupuleru-Vellaturu","Vinukonda Hill&Forest",0,0.001,0,0,0,0,0.001
458,"07-C-57-31","GNT-C-57-Vola-Tangirala","Andugulapadu",27,0,0,0,0,0,27
459,"07-C-57-31","GNT-C-57-Vola-Tangirala","Nayanipalem",7,0,0,0,0,0,7
460,"07-C-57-31","GNT-C-57-Vola-Tangirala","Sivapuram",58,0,0,0,0,0,58
461,"07-C-57-31","GNT-C-57-Vola-Tangirala","Surepally",26,0,0,0,0,0,26
462,"07-C-57-31","GNT-C-57-Vola-Tangirala","Tangirala",5,0,0,0,0,0,5
463,"07-C-57-31","GNT-C-57-Vola-Tangirala","Murthuzapuram",21,0,0,0,0,0,21
464,"07-C-57-31","GNT-C-57-Vola-Tangirala","Chintalacheruvu",27,0,0,0,0,0,27
465,"07-C-57-31","GNT-C-57-Vola-Tangirala","Peddavaram",27,0,0,0,0,0,27
466,"07-C-57-31","GNT-C-57-Vola-Tangirala","Ainavolu",27,0,0,0,0,0,27
467,"07-C-57-31","GNT-C-57-Vola-Tangirala","Mukkellapadu",38,0,0,0,0,0,38
468,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Chintapalli",34,2,0,0,0,0,36
469,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Tallacheruvu",26,2,0,0,0,0,28
470,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Chamarru",42,2,0,0,0,0,44
471,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Kogantivaripalem",13,2,0,0,0,0,15
472,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Chigurupadu",34,2,0,0,0,0,36
473,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Pedapalem",38,2,0,0,0,0,40
474,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Konduru",33,2,0,0,0,0,35
475,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Mittapalem",35,2,0,0,0,0,37
476,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Velpuru",15,2,0,0,0,0,17
477,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Oravakallu",14,2,0,0,0,0,16
478,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Ambadipudi",13,2,0,0,0,0,15
479,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Konur",21,2,0,0,0,0,23
480,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Kastala Agraharam",74,2,0,0,0,0,76
481,"07-D-50-20","GNT-D-50-Atcham.-Atchampeta","Venkatayapalem Hill & Forest",0,2,0,0,0,0,2
482,"07-D-50-23","GNT-D-50-Challa-Challagundla","Pakalapadu",121,1,0,0,0,0,122
483,"07-D-50-23","GNT-D-50-Challa-Challagundla","Kattamuru",32,1,0,0,0,0,33
484,"07-D-50-23","GNT-D-50-Challa-Challagundla","Abbur",24,1,0,0,0,0,25
485,"07-D-50-23","GNT-D-50-Challa-Challagundla","Bhimavaram",27,1,0,0,0,0,28
486,"07-D-50-23","GNT-D-50-Challa-Challagundla","Kankanalapalli",67,1,0,0,0,0,68
487,"07-D-50-23","GNT-D-50-Challa-Challagundla","Dhulipalla",28,2,0,0,0,0,30
488,"07-D-50-23","GNT-D-50-Challa-Challagundla","Sattenapally",125,3,0,0,0,0,128
489,"07-D-50-23","GNT-D-50-Challa-Challagundla","Challagundla",55,2,0,0,0,0,57
490,"07-D-50-23","GNT-D-50-Challa-Challagundla","Cheemalamarri",45,1,0,0,0,0,46
491,"07-D-50-23","GNT-D-50-Challa-Challagundla","Chagallu",100,1,0,0,0,0,101
492,"07-D-50-23","GNT-D-50-Challa-Challagundla","Dachavarapadu",22,1,0,0,0,0,23
493,"07-D-50-23","GNT-D-50-Challa-Challagundla","Tondapi",24,1,0,0,0,0,25
494,"07-D-50-23","GNT-D-50-Challa-Challagundla","Madala",27,1,0,0,0,0,28
495,"07-D-50-23","GNT-D-50-Challa-Challagundla","Bollavaram",21,1,0,0,0,0,22
496,"07-D-50-23","GNT-D-50-Challa-Challagundla","Dammalapudu",44,1,0,0,0,0,45
497,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Pulipadu",32,2,0,0,0,0,34
498,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Gangavaram",44,2,0,0,0,0,46
499,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Palligunta",37,3,0,0,0,0,40
500,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Gurajala",152,9,0,0,0,0,161
501,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Charlagudipadu",98,1,0,0,0,0,99
502,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Pondugula",58,1,0,0,0,0,59
503,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Miryala",23,1,0,0,0,0,24
504,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Naramalapadu",30,0,25,5,0,0,60
505,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Dharmavaram",10,0,0,2,0,0,12
506,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Adigopula",17,1,85,2,0,0,105
507,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Nidanampadu",67,0,0,0,0,0,67
508,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Machayapalem",19,0,0,0,0,0,19
509,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Bellamkonda",44,0,0,0,0,0,44
510,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Vipparla",55,0,0,0,0,0,55
511,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Utukuru",12,0,0,0,0,0,12
