S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m )
137,07-C-54-56,GNT-C-54-Repalle,Parisapadu,350,1.5,4,45,6.5455844123,0.0022909545,15,90,90,3.0927886348,3.0927886348,6.1855772696
138,07-C-54-56,GNT-C-54-Repalle,Karumuru,400,1.5,4,45,6.5455844123,0.0026182338,15,90,90,3.5346155826,3.5346155826,7.0692311653
139,07-C-54-56,GNT-C-54-Repalle,Bethapudi,300,1.5,4,45,6.5455844123,0.0019636753,15,90,90,2.650961687,2.650961687,5.3019233739
140,07-C-54-56,GNT-C-54-Repalle,Peteru,500,1.5,4,45,6.5455844123,0.0032727922,15,90,90,4.4182694783,4.4182694783,8.8365389566
141,07-C-54-56,GNT-C-54-Repalle,Penumudi,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
142,07-C-54-56,GNT-C-54-Repalle,Chatragadda,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
143,07-C-54-56,GNT-C-54-Repalle,Komarajugadda,450,1.5,4,45,6.5455844123,0.002945513,15,90,90,3.9764425305,3.9764425305,7.9528850609
144,07-C-54-56,GNT-C-54-Repalle,Nalluru,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
145,07-C-54-56,GNT-C-54-Repalle,Aravapalli,300,1.5,4,45,6.5455844123,0.0019636753,15,90,90,2.650961687,2.650961687,5.3019233739
146,07-C-54-56,GNT-C-54-Repalle,Repalle,500,1.5,4,45,6.5455844123,0.0032727922,15,90,90,4.4182694783,4.4182694783,8.8365389566
147,07-C-54-56,GNT-C-54-Repalle,Uuppudi,150,1.5,4,45,6.5455844123,0.0009818377,15,90,90,1.3254808435,1.3254808435,2.650961687
148,07-C-54-56,GNT-C-54-Repalle,Isukapalle,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
149,07-C-54-56,GNT-C-54-Repalle,Singupalem,600,1.5,4,45,6.5455844123,0.0039273506,15,90,90,5.3019233739,5.3019233739,10.6038467479
