S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge,,,,,,,,,,,,,,
82,01_F_06_04,Skl_F_Nagavali_Nagavali_E_Srikakulam,SRIKAKULAM (M),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Nagavali_E,01_F_06_04,Skl_F_Nagavali_Nagavali_E_Srikakulam,1,Srikakulam,19,SRIKAKULAM,01016810010000,0,SRIKAKULAM (M)
83,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,HARIPURAMPALLAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110010101,001,HARIPURAMPALLAPURAM
84,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,THUDDALI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110020101,002,THUDDALI
85,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,KOTHAVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110030102,003,KOTHAVALASA
86,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,MARRIPADU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110040102,004,MARRIPADU
87,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,LAKKUPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110050103,005,LAKKUPURAM
88,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,DONKALAPARTHA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110060101,006,DONKALAPARTHA
89,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,YETIVODDUPARTHA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110070101,007,YETIVODDUPARTHA
90,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,PALAVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110080102,008,PALAVALASA
91,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,PARAVASTURAMANNAPETA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110090102,009,PARAVASTURAMANNAPETA
92,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,KONDAPETA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110100104,010,KONDAPETA
93,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,JAGANNADHAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110110104,011,JAGANNADHAPURAM
94,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,PEDDAPETA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110120104,012,PEDDAPETA
95,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,KILANTRA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110130105,013,KILANTRA
96,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,VANDRA (UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110140105,014,VANDRA (UI)
97,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,GANGABHAGIRADHIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110150105,015,GANGABHAGIRADHIPURAM
98,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,NEELAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,11,BOORJA,01015110170104,017,NEELAPURAM
99,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,AVALANGI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120010101,001,AVALANGI
100,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,GOPALAVENKATAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120020101,002,GOPALAVENKATAPURAM
101,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,DOLAMADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120030102,003,DOLAMADA
102,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,JAMPARAKOTA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120040103,004,JAMPARAKOTA
103,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,LOVIDILAKSHIMIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120050104,005,LOVIDILAKSHIMIPURAM
104,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,MALLIVEEDU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120060105,006,MALLIVEEDU
105,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,SINGUPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120070105,007,SINGUPURAM
106,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,POTLI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120080106,008,POTLI
107,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,NAVAGAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120090107,009,NAVAGAM
108,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,DUGGI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120100108,010,DUGGI
109,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,NAKKAPETAPARAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120110108,011,NAKKAPETAPARAPURAM
110,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,VATAPAGU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120120109,012,VATAPAGU
111,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,CHINTADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120130110,013,CHINTADA
112,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,PADMAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120140109,014,PADMAPURAM
113,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,BHASURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120150111,015,BHASURU
114,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,PEDAKOTIPALLE,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120160113,016,PEDAKOTIPALLE
115,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,CHINAKOTIPALLE,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120170113,017,CHINAKOTIPALLE
116,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,GUDIVADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120180113,018,GUDIVADA
117,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,VONI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120190114,019,VONI
118,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,SIRIKONDA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120200115,020,SIRIKONDA
119,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,VELAGAVADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120210115,021,VELAGAVADA
120,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,P.R.RAJUPETA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120220115,022,P.R.RAJUPETA
121,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,GARUGUBILLI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120230116,023,GARUGUBILLI
122,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,LUMBURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120240116,024,LUMBURU
123,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,PALAKONDA (PT),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120250117,025,PALAKONDA (PT)
124,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,TUMMARADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120270118,027,TUMMARADA
125,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,ARADALA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120280119,028,ARADALA
126,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,ATTALI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120290120,029,ATTALI
127,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,PANUKUVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120300121,030,PANUKUVALASA
128,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,BEJJI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01007120310122,031,BEJJI
129,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,T.D.PARAPURRAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120320122,032,T.D.PARAPURRAM
130,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,T.K.RAJAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120330123,033,T.K.RAJAPURAM
131,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,BUKKURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120340124,034,BUKKURU
132,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,YERAKARAYAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120350125,035,YERAKARAYAPURAM
133,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,CHINAMANGALAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120360126,036,CHINAMANGALAPURAM
134,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,TAMPATAPALLE,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120380128,038,TAMPATAPALLE
135,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,GOPALAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120390129,039,GOPALAPURAM
136,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,PARASURAMAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120420131,042,PARASURAMAPURAM
137,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,SINGANNAVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120430131,043,SINGANNAVALASA
138,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,KONDAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120440132,044,KONDAPURAM
139,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,AMPILI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,12,PALAKONDA,01014120450133,045,AMPILI
140,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,TUMBALI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130020101,002,TUMBALI
141,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,DABARA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130080107,008,DABARA
142,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,DANJUPAI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130090108,009,DANJUPAI
143,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,RAMANAGARAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130100107,010,RAMANAGARAM
144,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,GADIDAPAI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130110108,011,GADIDAPAI
145,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,KILLADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130120108,012,KILLADA
146,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,MEKAVA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130130109,013,MEKAVA
147,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,RUPI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130140109,014,RUPI
148,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,TADIPAI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130150108,015,TADIPAI
149,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,JAYAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130160108,016,JAYAPURAM
150,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,VELAJA PURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130170110,017,VELAJA PURAM
151,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,GADIGUJJI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130180110,018,GADIGUJJI
152,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,KANDISA(UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130190110,019,KANDISA(UI)
153,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,GADIKARAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130200110,020,GADIKARAM
154,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,DUGI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130210110,021,DUGI
155,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,EGULADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130220110,022,EGULADA
156,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,MANAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130230111,023,MANAPURAM
157,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,KUSUMURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130260111,026,KUSUMURU
158,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,TITUKAPAI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130270111,027,TITUKAPAI
159,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,KOTHA KOTA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130280111,028,KOTHA KOTA
160,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,TANGINIBHADRA(UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130290111,029,TANGINIBHADRA(UI)
161,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,KUMBHI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130300109,030,KUMBHI
162,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,DASUGUMDA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130310109,031,DASUGUMDA
163,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,PEDATANKIDI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130320109,032,PEDATANKIDI
164,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,K.VEERA GHATTAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130330109,033,K.VEERA GHATTAM
165,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,CHEKKAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130340109,034,CHEKKAPURAM
166,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,DONUBAI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130350109,035,DONUBAI
167,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,PUBBADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130360112,036,PUBBADA
168,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,SAMARILLI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Nagavali,Ottigedda,01_F_06_01,Skl_F_Nagavali_Ottigedda_Veeraghattam,1,Srikakulam,13,SEETHAMPETA,01007130370113,037,SAMARILLI
