GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
Kri-D-51-Kanchikacherla ,KRI-D-51-KANCHIKACHERLA-MB,Navepothavaram,N.Pothavaram
Kri-D-49-Vatsavai,KRI-D-49-VATSAVAI-MB,Nawabpeta,Nawabpeta
Kri-D-49-Nemali,KRI-D-49-NEMALI-MB,Nemali,Nemali
Kri-I-42-Gannavaram,KRI-I-42-GANNAVARAM-MB,Nidamanuru,Nidamanuru
Kri-I-42-Agiripalli,KRI-I-42-AGIRIPALLI-MB,Nugondapalli,Nugondapalle
Kri-I-42-Gannavaram,KRI-I-42-GANNAVARAM-MB,Nunna,Vijayawada (M)
Kri-I-41-Nuzvid,KRI-I-41-NUZIVIDU-MB,Nuzvid,NUZVID (Rural)
Kri-I-42-G.Konduru,KRI-I-42-G.KONDURU-MB,Paidurupadu,Paidurupadu
Kri-D-49-Penuganchiprolu,KRI-D-49-PENUGANCHIPROLU-MB,Pallagiri,Pallagiri
Kri-D-49-Veerulapadu,KRI-D-49-VEERULAPADU-MB,Pallempalli,Pallampalle
Kri-I-41-Nuzvid,KRI-I-41-NUZIVIDU-MB,Pallerlamudi,Pallerlamudi
