,,,,"Command Area",,,,,,,"Non-Command Area",,,,,,,"Poor GW quality area",,,,,,,
,,,,"Irrigated",,,,,,,"Irrigated",,,,,,,"Irrigated",,,,,,,
"Sr.no","Watershed code","GW watershed name","village name","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP","DW","DW PS","BW","STW","MTW","DTW","FP",
772,"04_E_34_55-002","EG_G_GD_ Allavaram","Devaguptam",,,,,,,1,,,,,,,,,,,,,,,
773,"04_E_34_55-002","EG_G_GD_ Allavaram","Rellagedda",,,,,,,0,,,,,,,,,,,,,,,
774,"04_E_34_55-002","EG_G_GD_ Allavaram","Yentrikona",,,,,,,4,,,,,,,,,,,,,,,
775,"04_E_34_55-002","EG_G_GD_ Allavaram","Tadikona",,,,,,,0,,,,,,,,,,,,,,,
776,"04_E_34_55-002","EG_G_GD_ Allavaram","Gudala",,,,,,,0,,,,,,,,,,,,,,,
777,"04_E_34_55-002","EG_G_GD_ Allavaram","Allavaram",,,,,,,5,,,,,,,,,,,,,,,
778,"04_E_34_55-002","EG_G_GD_ Allavaram","Bodasakurru",,,,,,,15,,,,,,,,,,,,,,,
779,"04_E_34_51-008","EG-G-LGD- Ipolavaram","Pasuvulalanka",,,,,,,18,,,,,,,,,,,,,,,
780,"04_E_34_51-008","EG-G-LGD- Ipolavaram","Muramalla",,,,,,,,,,,,,,,,,,,,,,
781,"04_E_34_51-008","EG-G-LGD- Ipolavaram","Komarigiri",,,,,,,,,,,,,,,,,,,,,,
782,"04_E_34_51-008","EG-G-LGD- Ipolavaram","Pata Injaram",,,,,,,,,,,,,,,,,,,,,,
783,"04_E_34_51-008","EG-G-LGD- Ipolavaram","Edurulanka",,,,,,,,,,,,,,,,,,,,,,
784,"04_E_34_51-008","EG-G-LGD- Ipolavaram","Guttenadeevi",,,,,,,1,,,,,,,,,,,,,,,
785,"04_E_34_51-008","EG-G-LGD- Ipolavaram","G.vemavaram",,,,,,,,,,,,,,,,,,,,,,
786,"04_E_34_51-008","EG-G-LGD- Ipolavaram","T.kottapalli",,,,,,,1,,,,,,,,,,,,,,,
787,"04_E_34_51-008","EG-G-LGD- Ipolavaram","I.Polavaram",,,,,,,2,,,,,,,,,,,,,,,
788,"04_E_34_51-008","EG-G-LGD- Ipolavaram","Kesanakurru",,,,,,,1,,,,,,,,,,,,,,,
789,"04_E_34_51-008","EG-G-LGD- Ipolavaram","Tillakuppa",,,,,,,,,,,,,,,,,,,,,,
790,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Jagannadhagiri",,,,,,,0,,,,,,,,,,,,,,,
791,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Tarlampudi",,,,,,,0,,,,,,,,,,,,,,,
792,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Matukumilli",,,,,,,0,,,,,,,,,,,,,,,
793,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Bandanapudi",,,,,,,0,,,,,,,,,,,,,,,
794,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Aryavatam",,,,,,,4.02,,,,,,,,,,,,,,,
795,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Gollapalem",,,,,,,3,,,,,,,,,,,,,,,
796,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Sellapaka",,,,,,,1.005,,,,,,,,,,,,,,,
797,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Manjeru",,,,,,,0,,,,,,,,,,,,,,,
798,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Seela",,,,,,,3.015,,,,,,,,,,,,,,,
799,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Kajuluru",,,,,,,7,,,,,,,,,,,,,,,
800,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Cheduwada",,,,,,,0,,,,,,,,,,,,,,,
801,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Ithapudi",,,,,,,18,,,,,,,,,,,,,,,
802,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Tanumalla",,,,,,,0,,,,,,,,,,,,,,,
803,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Penumalla",,,,,,,16,,,,,,,,,,,,,,,
804,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Andragi",,,,,,,4.02,,,,,,,,,,,,,,,
805,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Kuyyeru",,,,,,,10,,,,,,,,,,,,,,,
806,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Duggudurru",,,,,,,10.05,,,,,,,,,,,,,,,
807,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Uppumilli",,,,,,,1.005,,,,,,,,,,,,,,,
808,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Kolanka",,,,,,,6,,,,,,,,,,,,,,,
809,"04_E_34_38-010","EG_G_LGD_ Kajuluru","Pallipalem",,,,,,,13,,,,,,,,,,,,,,,
810,"04_E_34_36-006","EG_G_LGD_Karapa","Aratlakatta",,,,,,,3,,,,,,,,,,,,,,,
811,"04_E_34_36-006","EG_G_LGD_Karapa","Z.Bhavaram",,,,,,,2,,,,,,,,,,,,,,,
812,"04_E_34_36-006","EG_G_LGD_Karapa","Nadakuduru",,,,,,,5,,,,,,,,,,,,,,,
813,"04_E_34_36-006","EG_G_LGD_Karapa","Penuguduru",,,,,,,1,,,,,,,,,,,,,,,
814,"04_E_34_36-006","EG_G_LGD_Karapa","Koripella",,,,,,,2,,,,,,,,,,,,,,,
815,"04_E_34_36-006","EG_G_LGD_Karapa","Karapa",,,,,,,5,,,,,,,,,,,,,,,
816,"04_E_34_36-006","EG_G_LGD_Karapa","Patarlagedda",,,,,,,,,,,,,,,,,,,,,,
817,"04_E_34_36-006","EG_G_LGD_Karapa","Gorripudi",,,,,,,,,,,,,,,,,,,,,,
818,"04_E_34_36-006","EG_G_LGD_Karapa","Kongodu",,,,,,,4,,,,,,,,,,,,,,,
819,"04_E_34_36-006","EG_G_LGD_Karapa","Vemulavada",,,,,,,1,,,,,,,,,,,,,,,
820,"04_E_34_36-006","EG_G_LGD_Karapa","Vakada",,,,,,,1,,,,,,,,,,,,,,,
821,"04_E_34_36-006","EG_G_LGD_Karapa","Kurada",,,,,,,,,,,,,,,,,,,,,,
822,"04_E_34_36-006","EG_G_LGD_Karapa","Chinamamidada",,,,,,,,,,,,,,,,,,,,,,
823,"04_E_34_36-006","EG_G_LGD_Karapa","Velangi",,,,,,,22,,,,,,,,,,,,,,,
824,"04_E_34_36-006","EG_G_LGD_Karapa","Siripuram",,,,,,,3,,,,,,,,,,,,,,,
825,"04_E_34_36-006","EG_G_LGD_Karapa","G.Bhavaram",,,,,,,2,,,,,,,,,,,,,,,
826,"04_E_34_36-006","EG_G_LGD_Karapa","Yendamuru",,,,,,,3,,,,,,,,,,,,,,,
827,"04_E_34_36-006","EG_G_LGD_Karapa","Peddapurappadu",,,,,,,2,,,,,,,,,,,,,,,
828,"04_E_34_36-006","EG_G_LGD_Karapa","Gurajanapalli",,,,,,,9,,,,,,,,,,,,,,,
829,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Cheyyeru",,,,,,,,,,,,,,,,,,,,,,
830,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Penumalla",,,,,,,,,,,,,,,,,,,,,,
831,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Lakshmiwada",,,,,,,,,,,,,,,,,,,,,,
832,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Bantumilli",,,,,,,,,,,,,,,,,,,,,,
833,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Uppidi",,,,,,,,,,,,,,,,,,,,,,
834,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Katrenikona",,,,,,,,,,,,,,,,,,,,,,
835,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Nadavapalli",,,,,,,,,,,,,,,,,,,,,,
836,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Kundaleswram",,,,,,,,,,,,,,,,,,,,,,
837,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Geddanapalli",,,,,,,,,,,,,,,,,,,,,,
838,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Dontikurru",,,,,,,,,,,,,,,,,,,,,,
839,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Kandikuppa",,,,,,,,,,,,,,,,,,,,,,
840,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Pallamkurru",,,,,,,,,,,,,,,,,,,,,,
841,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Chirrayanam",,,,,,,,,,,,,,,,,,,,,,
842,"04_E_34_52-006","EG_G_LGD_ Katrenikona","Brahmasamedhyam",,,,,,,,,,,,,,,,,,,,,,
843,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Pedapatnamlanka",,,,,,,26,,,,,,,,,,,,,,,
844,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","B.Doddavaram",,,,,,,,,,,,,,,,,,,,,,
845,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Appanapalli",,,,,,,,,,,,,,,,,,,,,,
846,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Pedapatnam",,,,,,,2,,,,,,,,,,,,,,,
847,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Nagaram",,,,,,,2,,,,,,,,,,,,,,,
848,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Geddada",,,,,,,0,,,,,,,,,,,,,,,
849,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Mogalikuduru",,,,,,,0,,,,,,,,,,,,,,,
850,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Edarada",,,,,,,0,,,,,,,,,,,,,,,
851,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Mamidikuduru",,,,,,,2,,,,,,,,,,,,,,,
852,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Pasarlapudi",,,,,,,1,,,,,,,,,,,,,,,
853,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Pasarlapudilanka",,,,,,,1,,,,,,,,,,,,,,,
854,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Lutukurru",,,,,,,,,,,,,,,,,,,,,,
855,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Makanapalem",,,,,,,0,,,,,,,,,,,,,,,
856,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Komarada",,,,,,,0,,,,,,,,,,,,,,,
857,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Aadurru",,,,,,,1,,,,,,,,,,,,,,,
858,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Magatapalli",,,,,,,0,,,,,,,,,,,,,,,
859,"04_E_34_56-005","EG-G-LGD- Mamidikuduru","Gogannamatam",,,,,,,0,,,,,,,,,,,,,,,
860,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli","Antervedi",,,,,,,,,,,,,,,,,,,,,,
861,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli","Gudimoolalanka",,,,,,,,,,,,,,,,,,,,,,
862,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli","Rameswaram",,,,,,,,,,,,,,,,,,,,,,
863,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli","Sakhinretipalli",,,,,,,7,,,,,,,,,,,,,,,
864,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli","Antervedipalem",,,,,,,,,,,,,,,,,,,,,,
865,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli","Kesavadasupalem",,,,,,,,,,,,,,,,,,,,,,
866,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli","Mori",,,,,,,,,,,,,,,,,,,,,,
867,"04_E_34_59-002","EG_G_LGD_ Sakhinetipalli","Appanaramunilanka",,,,,,,,,,,,,,,,,,,,,,
868,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Chollangi",,,,,,,5,,,,,,,,,,,,,,,
869,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Chollangipeta",,,,,,,0,,,,,,,,,,,,,,,
870,"04_E_34_37-006","EG_G_LGD_ Tallarevu","G.Vemavaram",,,,,,,19,,,,,,,,,,,,,,,
871,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Patavala",,,,,,,2,,,,,,,,,,,,,,,
872,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Koringa",,,,,,,2,,,,,,,,,,,,,,,
873,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Polekurru",,,,,,,1,,,,,,,,,,,,,,,
874,"04_E_34_37-006","EG_G_LGD_ Tallarevu","P.Mallavaram",,,,,,,0,,,,,,,,,,,,,,,
875,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Lachipalem",,,,,,,0,,,,,,,,,,,,,,,
876,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Uppangala",,,,,,,0,,,,,,,,,,,,,,,
877,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Neelapalli",,,,,,,0,,,,,,,,,,,,,,,
878,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Sunkarapalem",,,,,,,0,,,,,,,,,,,,,,,
879,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Injaram",,,,,,,0,,,,,,,,,,,,,,,
880,"04_E_34_37-006","EG_G_LGD_ Tallarevu","Pillanka",,,,,,,1,,,,,,,,,,,,,,,
881,"04_E_34_53-009","EG_G_LGD_ Upplguptam","N.kottapalli",,,,,,,,,,,,,,,,,,,,,,
882,"04_E_34_53-009","EG_G_LGD_ Upplguptam","S.Yanam",,,,,,,,,,,,,,,,,,,,,,
883,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Challapalli",,,,,,,1,,,,,,,,,,,,,,,
884,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Gopavaram",,,,,,,2,,,,,,,,,,,,,,,
885,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Kunavaram",,,,,,,,,,,,,,,,,,,,,,
886,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Uppalaguptam",,,,,,,,,,,,,,,,,,,,,,
887,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Munipalli",,,,,,,,,,,,,,,,,,,,,,
888,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Pedagadavilli",,,,,,,,,,,,,,,,,,,,,,
889,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Chinagadavilli",,,,,,,,,,,,,,,,,,,,,,
890,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Sannavilli",,,,,,,1,,,,,,,,,,,,,,,
891,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Gollavilli",,,,,,,1,,,,,,,,,,,,,,,
892,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Bhimanapalli",,,,,,,3,,,,,,,,,,,,,,,
893,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Nangavaram",,,,,,,,,,,,,,,,,,,,,,
894,"04_E_34_53-009","EG_G_LGD_ Upplguptam","Vilasavilli",,,,,,,,,,,,,,,,,,,,,,
895,"04_E_34_58-004","EG_G_LGD_Malkipurm","Mattaparru",,,,,,,0,,,,,,,,,,,,,,,
896,"04_E_34_58-004","EG_G_LGD_Malkipurm","Gudimellanka",,,,,,,0,,,,,,,,,,,,,,,
897,"04_E_34_58-004","EG_G_LGD_Malkipurm","Ramarajulanka",,,,,,,0,,,,,,,,,,,,,,,
898,"04_E_34_58-004","EG_G_LGD_Malkipurm","Malikipuram",,,,,,,2,,,,,,,,,,,,,,,
899,"04_E_34_58-004","EG_G_LGD_Malkipurm","Viseswarayapuram",,,,,,,0,,,,,,,,,,,,,,,
900,"04_E_34_58-004","EG_G_LGD_Malkipurm","Lakkavaram",,,,,,,0,,,,,,,,,,,,,,,
901,"04_E_34_58-004","EG_G_LGD_Malkipurm","Irusumanda",,,,,,,0,,,,,,,,,,,,,,,
902,"04_E_34_58-004","EG_G_LGD_Malkipurm","Gudapalli",,,,,,,5,,,,,,,,,,,,,,,
903,"04_E_34_58-004","EG_G_LGD_Malkipurm","Kesanapalli",,,,,,,0,,,,,,,,,,,,,,,
904,"04_E_34_58-004","EG_G_LGD_Malkipurm","Sankaraguptam",,,,,,,0,,,,,,,,,,,,,,,
905,"04_E_34_58-004","EG_G_LGD_Malkipurm","Kattimanda",,,,,,,0,,,,,,,,,,,,,,,
906,"04_E_31-1","EG-G-BkNe-Gangavaram","Pothandorapalem",,,,,,,,,,,,,,,,,,,,,,
907,"04_E_31-1","EG-G-BkNe-Gangavaram","Komaravaram",,,,,,,,,,,,,,,,,,,,,,
908,"04_E_31-1","EG-G-BkNe-Gangavaram","Yendapalli",,,,,,,,,,,,,,,,,,,,,,
909,"04_E_31-1","EG-G-BkNe-Gangavaram","Kusumarai",,,,,,,,,,,,,,,,,,,,,,
910,"04_E_31-1","EG-G-BkNe-Gangavaram","Gangavaram",,,,,,,,,4,,,,,,,,,,,,,
911,"04_E_31-1","EG-G-BkNe-Gangavaram","Lakkonda",,,,,,,,,,,,,,,,,,,,,,
912,"04_E_31-1","EG-G-BkNe-Gangavaram","Goragommi",,,,,,,,,,,,,,,,,,,,,,
913,"04_E_31-1","EG-G-BkNe-Gangavaram","Vemulova",,,,,,,,,,,,,,,,,,,,,,
914,"04_E_31-1","EG-G-BkNe-Gangavaram","Pedagarlapadu",,,,,,,,,,,,,,,,,,,,,,
915,"04_E_31-1","EG-G-BkNe-Gangavaram","Doramamidi",,,,,,,,,,,,,,,,,,,,,,
916,"04_E_31-1","EG-G-BkNe-Gangavaram","Amudalabonda",,,,,,,,,,,,,,,,,,,,,,
917,"04_E_31-1","EG-G-BkNe-Gangavaram","Yerrampalem",,,,,,,,,,,,,,,,,,,,,,
918,"04_E_31-1","EG-G-BkNe-Gangavaram","Chinagarlapadu",,,,,,,,,,,,,,,,,,,,,,
919,"04_E_31-1","EG-G-BkNe-Gangavaram","Pidatamamidi",,,,,,,,,,,,,,,,,,,,,,
920,"04_E_31-1","EG-G-BkNe-Gangavaram","Nellipudi",,,,,,,,,7,,,,,,,,,,,,,
921,"04_E_31-1","EG-G-BkNe-Gangavaram","Donalapalli",,,,,,,,,,,,,,,,,,,,,,
922,"04_E_31-1","EG-G-BkNe-Gangavaram","Ojubanda",,,,,,,,,1,,,,,,,,,,,,,
923,"04_E_31-1","EG-G-BkNe-Gangavaram","Jaggampalem",,,,,,,,,,,,,,,,,,,,,,
924,"04_E_31-1","EG-G-BkNe-Gangavaram","Bayyanapalli",,,,,,,,,,,,,,,,,,,,,,
925,"04_E_31-1","EG-G-BkNe-Gangavaram","Pandrapottipalem",,,,,,,,,,,,,,,,,,,,,,
926,"04_E_31-1","EG-G-BkNe-Gangavaram","Rajampela",,,,,,,,,,,,,,,,,,,,,,
927,"04_E_31-1","EG-G-BkNe-Gangavaram","Vuyyalamadugu",,,,,,,,,,,,,,,,,,,,,,
928,"04_E_31-1","EG-G-BkNe-Gangavaram","Kothada",,,,,,,,,,,,,,,,,,,,,,
929,"04_E_31-1","EG-G-BkNe-Gangavaram","Surampalem",,,,,,,,,1,,,,,,,,,,,,,
930,"04_E_31-1","EG-G-BkNe-Gangavaram","Kamavarappadu",,,,,,,,,,,,,,,,,,,,,,
931,"04_E_31-1","EG-G-BkNe-Gangavaram","Kondalampalem",,,,,,,,,,,,,,,,,,,,,,
932,"04_E_31-1","EG-G-BkNe-Gangavaram","Jiyyampalem",,,,,,,,,,,,,,,,,,,,,,
933,"04_E_31-1","EG-G-BkNe-Gangavaram","Rajavaram",,,,,,,,,,,,,,,,,,,,,,
934,"04_E_31-1","EG-G-BkNe-Gangavaram","Neladonelapadu",,,,,,,,,,,,,,,,,,,,,,
935,"04_E_31-1","EG-G-BkNe-Gangavaram","Rajupetaloddi",,,,,,,,,,,,,,,,,,,,,,
936,"04_E_31-1","EG-G-BkNe-Gangavaram","Yamanapalli",,,,,,,,,,,,,,,,,,,,,,
937,"04_E_31-1","EG-G-BkNe-Gangavaram","Patharamavaram",,,,,,,,,12,,,,,,,,,,,,,
938,"04_E_31-1","EG-G-BkNe-Gangavaram","Kotharamavaram",,,,,,,,,1,,,,,,,,,,,,,
939,"04_E_31-1","EG-G-BkNe-Gangavaram","Chodavaram",,,,,,,,,,,,,,,,,,,,,,
940,"04_E_31-1","EG-G-BkNe-Gangavaram","Ummetta",,,,,,,,,,,,,,,,,,,,,,
941,"04_E_31-1","EG-G-BkNe-Gangavaram","Loddipalem",,,,,,,,,,,,,,,,,,,,,,
942,"04_E_31-1","EG-G-BkNe-Gangavaram","FOREST",,,,,,,,,,,,,,,,,,,,,,
943,"04_E_31-38","EG-G-BkNe-Gangavaram","Mallisala",6,,,,,,,,16,,,,,,,,,,,,,
944,"04_E_31-39","EG-G-BkNe-Gangavaram","Kottapalli",215,,,,,,,,130,,,,96,,,,,,,,,
945,"04_E_31-40","EG-G-BkNe-Gangavaram","Sudikonda",,,,,,,,,28,,,,3,,,,,,,,,
946,"04_E_31-41","EG-G-BkNe-Gangavaram","Sivaramapatnam",,,,,,,,,,,,,,,,,,,,,,
947,"04_E_31-42","EG-G-BkNe-Gangavaram","Mallavaram",,,,,,,,,34,,,,,,,,,,,,,
948,"04_E_31-43","EG-G-BkNe-Gangavaram","Takurupalem",,,,,,,,,4,,,,3,,,,,,,,,
949,"04_E_31-44","EG-G-BkNe-Gangavaram","Tirumalayapalem",,,,,,,,,5,,,,11,,,,,,,,,
950,"04_E_31-45","EG-G-BkNe-Gangavaram","R.Yerrampalem",,,,,,,,,34,,,,8,,,,,,,,,
951,"04_E_31-46","EG-G-BkNe-Gangavaram","Achyutapuram",,,,,,,,,49,,,,19,,,,,,,,,
952,"04_E_31-47","EG-G-BkNe-Gangavaram","Gummalladoddi",,,,,,,,,15,,,,,,,,,,,,,
953,"04_E_31-48","EG-G-BkNe-Gangavaram","Kanupuru",,,,,,,,,17,,,,36,,,,,,,,,
954,"04_E_31-49","EG-G-BkNe-Gangavaram","Nallagonda",,,,,,,,,,,,,,,,,,,,,,
955,"04_E_31-50","EG-G-BkNe-Gangavaram","Jagametlapalem",,,,,,,,,,,,,,,,,,,,,,
956,"04_E_31-51","EG-G-BkNe-Gangavaram","B.Velamakota",,,,,,,,,2,,,,,,,,,,,,,
957,"04_E_31-52","EG-G-BkNe-Gangavaram","Utla",,,,,,,,,,,,,,,,,,,,,,
958,"04_E_31-53","EG-G-BkNe-Gangavaram","B.Ramannapalem",,,,,,,,,,,,,,,,,,,,,,
959,"04_E_31-54","EG-G-BkNe-Gangavaram","FOREST",,,,,,,,,,,,,,,,,,,,,,
960,"04_E_28_01-030","EG-G-Pm- Kutravada","PAMULAMAMIDI",,,,,,,,,,,,,,,,,,,,,,
961,"04_E_28_01-030","EG-G-Pm- Kutravada","BANDA",,,,,,,,,,,,,,,,,,,,,,
962,"04_E_28_01-030","EG-G-Pm- Kutravada","SIRIPANLOVA",,,,,,,,,,,,,,,,,,,,,,
963,"04_E_28_01-030","EG-G-Pm- Kutravada","CHAKKAVADA",,,,,,,,,,,,,,,,,,,,,,
964,"04_E_28_01-030","EG-G-Pm- Kutravada","MUNTHAMAMIDI",,,,,,,,,,,,,,,,,,,,,,
965,"04_E_28_01-030","EG-G-Pm- Kutravada","CHAVIDIKOTA",,,,,,,,,,,,,,,,,,,,,,
966,"04_E_28_01-030","EG-G-Pm- Kutravada","BODLANKA",,,,,,,,,,,,,,,,,,,,,,
967,"04_E_28_01-030","EG-G-Pm- Kutravada","GUMPENAGANDI",,,,,,,,,,,,,,,,,,,,,,
968,"04_E_28_01-030","EG-G-Pm- Kutravada","GUNDRATHY",,,,,,,,,,,,,,,,,,,,,,
969,"04_E_28_01-030","EG-G-Pm- Kutravada","PULLANGI",,,,,,,,,,,,,,,,,,,,,,
970,"04_E_28_01-030","EG-G-Pm- Kutravada","PEDDAMARRI",,,,,,,,,,,,,,,,,,,,,,
971,"04_E_28_01-030","EG-G-Pm- Kutravada","ADDARIVALASA",,,,,,,,,,,,,,,,,,,,,,
972,"04_E_28_01-030","EG-G-Pm- Kutravada","EGAVALASA",,,,,,,,,,,,,,,,,,,,,,
973,"04_E_28_01-030","EG-G-Pm- Kutravada","PUSIWADA",,,,,,,,,,,,,,,,,,,,,,
974,"04_E_28_01-030","EG-G-Pm- Kutravada","MUCHILIVADA",,,,,,,,,,,,,,,,,,,,,,
975,"04_E_28_01-030","EG-G-Pm- Kutravada","AKUMAMIDIKOTA",,,,,,,,,,,,,,,,,,,,,,
976,"04_E_28_01-030","EG-G-Pm- Kutravada","VAKKULURU",,,,,,,,,,,,,,,,,,,,,,
977,"04_E_28_01-030","EG-G-Pm- Kutravada","KATCHALAVADA",,,,,,,,,,,,,,,,,,,,,,
978,"04_E_28_01-030","EG-G-Pm- Kutravada","POTLAVADA",,,,,,,,,,,,,,,,,,,,,,
979,"04_E_28_01-030","EG-G-Pm- Kutravada","CHATLAVADA",,,,,,,,,,,,,,,,,,,,,,
980,"04_E_28_01-030","EG-G-Pm- Kutravada","NUKALETIVADA",,,,,,,,,,,,,,,,,,,,,,
981,"04_E_28_01-030","EG-G-Pm- Kutravada","ELIVADA",,,,,,,,,,,,,,,,,,,,,,
982,"04_E_28_01-030","EG-G-Pm- Kutravada","BODULURU",,,,,,,,,,,,,,,,,,,,,,
983,"04_E_28_01-030","EG-G-Pm- Kutravada","GONDIVADA",,,,,,,,,,,,,,,,,,,,,,
984,"04_E_28_01-030","EG-G-Pm- Kutravada","PAMULERU",,,,,,,,,,,,,,,,,,,,,,
985,"04_E_28_01-030","EG-G-Pm- Kutravada","GOGUVALASA",,,,,,,,,,,,,,,,,,,,,,
986,"04_E_28_01-030","EG-G-Pm- Kutravada","KUTRAVADA",,,,,,,,,,,,,,,,,,,,,,
987,"04_E_28_01-030","EG-G-Pm- Kutravada","KAKURU",,,,,,,,,,,,,,,,,,,,,,
988,"04_E_28_01-030","EG-G-Pm- Kutravada","ARJUNALOVA",,,,,,,,,,,,,,,,,,,,,,
989,"04_E_28_01-030","EG-G-Pm- Kutravada","BHIMAVARAM",,,,,,,,,,,,,,,,,,,,,,
990,"04_E_28_01-030","EG-G-Pm- Kutravada","IVAMPALLE",,,,,,,,,,,,,,,,,,,,,,
991,"04_E_28_01-030","EG-G-Pm- Kutravada","KONDAVADA",,,,,,,,,,,,,,,,,,,,,,
992,"04_E_28_01-030","EG-G-Pm- Kutravada","VUTHALURU",,,,,,,,,,,,,,,,,,,,,,
993,"04_E_28_01-030","EG-G-Pm- Kutravada","VALAMURU",,,,,,,,,,,,,,,,,,,,,,
994,"04_E_28_01-030","EG-G-Pm- Kutravada","P.MADDULURU",,,,,,,,,,,,,,,,,,,,,,
995,"04_E_28_01-030","EG-G-Pm- Kutravada","THURUMAMIDI",,,,,,,,,,,,,,,,,,,,,,
996,"04_E_28_01-030","EG-G-Pm- Kutravada","KADUMURU",,,,,,,,,,,,,,,,,,,,,,
997,"04_E_28_01-030","EG-G-Pm- Kutravada","GUJJUMAMIDIVALASA",,,,,,,,,,,,,,,,,,,,,,
998,"04_E_28_01-030","EG-G-Pm- Kutravada","Forest",,,,,,,,,,,,,,,,,,,,,,
999,"04_E_28_01-030","EG-G-Pm- Kutravada","POOLOVA",,,,,,,,,,,,,,,,,,,,,,
1000,"04_E_28_01-030","EG-G-Pm- Kutravada","LINGAVARAM",,,,,,,,,,,,,,,,,,,,,,
1001,"04_E_28_01-030","EG-G-Pm- Kutravada","BABBILOVA",,,,,,,,,,,,,,,,,,,,,,
1002,"04_E_28_01-030","EG-G-Pm- Kutravada","DARAGEDDA",,,,,,,,,,,,,,,,,,,,,,
1003,"04_E_28_01-030","EG-G-Pm- Kutravada","NEELAMPALEM",,,,,,,,,,,,,,,,,,,,,,
