S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge,,,,,,,,,,,,,
,,,,mts,mts,mts,( degrees ),mts,( m.sq mts.),( ha.m/d/m.sq.m ),Monsoon ,N-Monsoon,Monsoon ,Non-Monsoon,( ha.m ),,,,,,,,,,,,,
522,04_E_34_32-013,EG-G-LGD- Mandapeta,Velagatodu,2500,2.4,3.97,45,4.0729350596,0.0101823376,15,120,150,18.3282077684,22.9102597104,41.2384674788,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_32-013,EG-G-LGD- Mandapeta,04,East Godavari,32,Mandapeta,04052320070105,7,Velagatodu
523,04_E_34_32-013,EG-G-LGD- Mandapeta,Palatodu,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_32-013,EG-G-LGD- Mandapeta,04,East Godavari,32,Mandapeta,04052320080106,8,Palatodu
524,04_E_34_32-013,EG-G-LGD- Mandapeta,Ippanapadu,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_32-013,EG-G-LGD- Mandapeta,04,East Godavari,32,Mandapeta,04052320090107,9,Ippanapadu
525,04_E_34_32-013,EG-G-LGD- Mandapeta,Tapeswram,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_32-013,EG-G-LGD- Mandapeta,04,East Godavari,32,Mandapeta,04052320100108,10,Tapeswram
526,04_E_34_32-013,EG-G-LGD- Mandapeta,Artamuru,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_32-013,EG-G-LGD- Mandapeta,04,East Godavari,32,Mandapeta,04052320110109,11,Artamuru
527,04_E_34_32-013,EG-G-LGD- Mandapeta,Maredubaka,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_32-013,EG-G-LGD- Mandapeta,04,East Godavari,32,Mandapeta,04052320120110,12,Maredubaka
528,04_E_34_32-013,EG-G-LGD- Mandapeta,Mandapeta,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_32-013,EG-G-LGD- Mandapeta,04,East Godavari,32,Mandapeta,04052320130199,13,Mandapeta
529,04_E_34_32-013,EG-G-LGD- Mandapeta,Yeditha,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_32-013,EG-G-LGD- Mandapeta,04,East Godavari,32,Mandapeta,04052320140111,14,Yeditha
530,04_E_34_35-003,EG-G-LGD- Pedapudi,G.Mamidada,8000,1.06,2.9,45,4.6988796513,0.0375910372,15,120,150,67.6638669793,84.5798337241,152.2437007034,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350010101,1,G.Mamidada
531,04_E_34_35-003,EG-G-LGD- Pedapudi,Peddada,6236,1.1,2.9,45,4.7667619023,0.0297255272,15,120,150,53.5059490013,66.8824362516,120.3883852529,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350020102,2,Peddada
532,04_E_34_35-003,EG-G-LGD- Pedapudi,Pedapudi,800,0.45,2.5,45,3.2636753237,0.0026109403,15,120,150,4.6996924661,5.8746155826,10.5743080487,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350030103,3,Pedapudi
533,04_E_34_35-003,EG-G-LGD- Pedapudi,Domada,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350040104,4,Domada
534,04_E_34_35-003,EG-G-LGD- Pedapudi,Karakuduru,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350060107,6,Karakuduru
535,04_E_34_35-003,EG-G-LGD- Pedapudi,Kaikavolu,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350070108,7,Kaikavolu
536,04_E_34_35-003,EG-G-LGD- Pedapudi,Kumarapriyam,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350080109,8,Kumarapriyam
537,04_E_34_35-003,EG-G-LGD- Pedapudi,Puttakonda,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350090110,9,Puttakonda
538,04_E_34_35-003,EG-G-LGD- Pedapudi,Gandredu,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350100111,10,Gandredu
539,04_E_34_35-003,EG-G-LGD- Pedapudi,Rajupalem,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350110112,11,Rajupalem
540,04_E_34_35-003,EG-G-LGD- Pedapudi,Pyna,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350120113,12,Pyna
541,04_E_34_35-003,EG-G-LGD- Pedapudi,Vendra,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350130214,13,Vendra
542,04_E_34_35-003,EG-G-LGD- Pedapudi,Chintapalli,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350140115,14,Chintapalli
543,04_E_34_35-003,EG-G-LGD- Pedapudi,Sampara,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350150116,15,Sampara
544,04_E_34_35-003,EG-G-LGD- Pedapudi,Kandregula,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350160117,16,Kandregula
545,04_E_34_35-003,EG-G-LGD- Pedapudi,Shahapuram,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_35-003,EG-G-LGD- Pedapudi,04,East Godavari,35,Pedapudi,04047350170118,17,Shahapuram
546,04_E_34_49-005,EG-G-LGD- Ainavilli,Nedunuru,15000,1.42,0.9,45,3.3098199103,0.0496472987,15,120,150,89.3651375777,111.7064219721,201.0715595497,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490130114,13,Nedunuru
547,04_E_34_49-005,EG-G-LGD- Ainavilli,S.Savaram,10000,2,12.2,45,15.5941125497,0.1559411255,15,120,150,280.6940258945,350.8675323681,631.5615582627,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490120114,12,S.Savaram
548,04_E_34_49-005,EG-G-LGD- Ainavilli,Vilasa,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490140117,14,Vilasa
549,04_E_34_49-005,EG-G-LGD- Ainavilli,Siripalli,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490110113,11,Siripalli
550,04_E_34_49-005,EG-G-LGD- Ainavilli,Madupalli,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490010101,1,Madupalli
551,04_E_34_49-005,EG-G-LGD- Ainavilli,Chintanalanka,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490030103,3,Chintanalanka
552,04_E_34_49-005,EG-G-LGD- Ainavilli,Veluvalapalli,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490040104,4,Veluvalapalli
553,04_E_34_49-005,EG-G-LGD- Ainavilli,Ainvilli,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490050105,5,Ainvilli
554,04_E_34_49-005,EG-G-LGD- Ainavilli,Veeravallipalem,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490020102,2,Veeravallipalem
555,04_E_34_49-005,EG-G-LGD- Ainavilli,K.Jagannadhapuram,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490150118,15,K.Jagannadhapuram
556,04_E_34_49-005,EG-G-LGD- Ainavilli,Tottaramudi,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490100112,10,Tottaramudi
557,04_E_34_49-005,EG-G-LGD- Ainavilli,Sanapallilanka,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490070107,7,Sanapallilanka
558,04_E_34_49-005,EG-G-LGD- Ainavilli,Kondukuduru,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490080110,8,Kondukuduru
559,04_E_34_49-005,EG-G-LGD- Ainavilli,Potukurru,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490170120,17,Potukurru
560,04_E_34_49-005,EG-G-LGD- Ainavilli,Krapa,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490090111,9,Krapa
561,04_E_34_49-005,EG-G-LGD- Ainavilli,Magham,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490160119,16,Magham
562,04_E_34_49-005,EG-G-LGD- Ainavilli,Kotipallibhaga,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_49-005,EG-G-LGD- Ainavilli,04,East Godavari,49,Ainavilli,04055490060100,6,Kotipallibhaga
563,04_E_34_42-011,EG_G_LGD_ Alamuru,B.V.Lanka,2600,1.1,3.41,45,5.2767619023,0.0137195809,15,120,150,24.6952457029,30.8690571286,55.5643028316,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420010101,1,B.V.Lanka
564,04_E_34_42-011,EG_G_LGD_ Alamuru,Madiki,4234,2.2,3.96,45,7.6935238047,0.0325743798,15,120,150,58.6338836201,73.2923545251,131.9262381453,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420020102,2,Madiki
565,04_E_34_42-011,EG_G_LGD_ Alamuru,Choppella,3500,0.91,3.41,45,4.9543212101,0.0173401242,15,120,150,31.2122236237,39.0152795296,70.2275031533,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420030103,3,Choppella
566,04_E_34_42-011,EG_G_LGD_ Alamuru,Narsipudi,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420040104,4,Narsipudi
567,04_E_34_42-011,EG_G_LGD_ Alamuru,Modukurru,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420050105,5,Modukurru
568,04_E_34_42-011,EG_G_LGD_ Alamuru,Gummileru,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420060106,6,Gummileru
569,04_E_34_42-011,EG_G_LGD_ Alamuru,Navabpeta,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420070107,7,Navabpeta
570,04_E_34_42-011,EG_G_LGD_ Alamuru,Jonnada,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420080108,8,Jonnada
571,04_E_34_42-011,EG_G_LGD_ Alamuru,Penikeru,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420090110,9,Penikeru
572,04_E_34_42-011,EG_G_LGD_ Alamuru,Kalavacherla,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420100111,10,Kalavacherla
573,04_E_34_42-011,EG_G_LGD_ Alamuru,Aalamuru,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420110112,11,Aalamuru
574,04_E_34_42-011,EG_G_LGD_ Alamuru,Pedapalla,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420120113,12,Pedapalla
575,04_E_34_42-011,EG_G_LGD_ Alamuru,Pinapalla,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420130114,13,Pinapalla
576,04_E_34_42-011,EG_G_LGD_ Alamuru,Sandhipudi,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420140115,14,Sandhipudi
577,04_E_34_42-011,EG_G_LGD_ Alamuru,Chintaluru,,,,,,,,,,,,,,Godavari,Lower Godavri Delta,Lower Godavri Delta,04_E_34_42-011,EG_G_LGD_ Alamuru,04,East Godavari,42,Aalamuru,04052420150116,15,Chintaluru
578,04_E_34_54-006,EG-G-LGD- Amalapuram,Bhatnavilli,2600,1.1,3.41,45,5.2767619023,0.0137195809,15,120,150,24.6952457029,30.8690571286,55.5643028316,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540050105,5,Bhatnavilli
579,04_E_34_54-006,EG-G-LGD- Amalapuram,A.Vemavaram,4234,2.2,3.96,45,7.6935238047,0.0325743798,15,120,150,58.6338836201,73.2923545251,131.9262381453,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04055540040103,4,A.Vemavaram
580,04_E_34_54-006,EG-G-LGD- Amalapuram,Nallamilli,3500,0.91,3.41,45,4.9543212101,0.0173401242,15,120,150,31.2122236237,39.0152795296,70.2275031533,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04055540030102,3,Nallamilli
581,04_E_34_54-006,EG-G-LGD- Amalapuram,Janupalli,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04055540070108,7,Janupalli
582,04_E_34_54-006,EG-G-LGD- Amalapuram,Nadipudi,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04055540020101,2,Nadipudi
583,04_E_34_54-006,EG-G-LGD- Amalapuram,Palagummi,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04055540010101,1,Palagummi
584,04_E_34_54-006,EG-G-LGD- Amalapuram,Bandarlanka,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04055540100111,10,Bandarlanka
585,04_E_34_54-006,EG-G-LGD- Amalapuram,Edarapalli,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540080109,8,Edarapalli
586,04_E_34_54-006,EG-G-LGD- Amalapuram,Indupalli,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540090110,9,Indupalli
587,04_E_34_54-006,EG-G-LGD- Amalapuram,Sakurru,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540120113,12,Sakurru
588,04_E_34_54-006,EG-G-LGD- Amalapuram,G.Agraharam,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540110112,11,G.Agraharam
589,04_E_34_54-006,EG-G-LGD- Amalapuram,Peruru,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540130114,13,Peruru
590,04_E_34_54-006,EG-G-LGD- Amalapuram,Immidivarappadu,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540140117,14,Immidivarappadu
591,04_E_34_54-006,EG-G-LGD- Amalapuram,Thandavapalli,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540150118,15,Thandavapalli
592,04_E_34_54-006,EG-G-LGD- Amalapuram,Samanasa,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540170121,17,Samanasa
593,04_E_34_54-006,EG-G-LGD- Amalapuram,Vannechintalapudi,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540160119,16,Vannechintalapudi
594,04_E_34_54-006,EG-G-LGD- Amalapuram,Amalapuram(R),,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540060199,6,Amalapuram(R)
595,04_E_34_54-006,EG-G-LGD- Amalapuram,Amalapuram(U),,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_54-006,EG-G-LGD- Amalapuram,04,East Godavari,54,Amalapuram,04054540060199,0,Amalapuram(U)
596,04_E_34_48-005,EGG_LGD_ Ambajipeta,Pasupalii,2600,3.41,1.1,45,6.8869618972,0.0179061009,15,120,150,32.230981679,40.2887270988,72.5197087778,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04055480020103,2,Pasupalii
597,04_E_34_48-005,EGG_LGD_ Ambajipeta,Vakkalanka,4234,3.96,2.2,45,8.9203428484,0.0377687316,15,120,150,67.9837169162,84.9796461453,152.9633630615,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04055480010101,1,Vakkalanka
598,04_E_34_48-005,EGG_LGD_ Ambajipeta,Mukkamala,3500,3.41,0.91,45,6.6969618972,0.0234393666,15,120,150,42.1908599526,52.7385749407,94.9294348932,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04055480030104,3,Mukkamala
599,04_E_34_48-005,EGG_LGD_ Ambajipeta,Irusumanada,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04055480060107,6,Irusumanada
600,04_E_34_48-005,EGG_LGD_ Ambajipeta,Mosalapalli,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04055480070108,7,Mosalapalli
601,04_E_34_48-005,EGG_LGD_ Ambajipeta,Gangalakurru,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04055480080109,8,Gangalakurru
602,04_E_34_48-005,EGG_LGD_ Ambajipeta,Machavaram,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04055480110113,11,Machavaram
603,04_E_34_48-005,EGG_LGD_ Ambajipeta,Nandampudi,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04054480120114,12,Nandampudi
604,04_E_34_48-005,EGG_LGD_ Ambajipeta,Thondavaram,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04054480130115,13,Thondavaram
605,04_E_34_48-005,EGG_LGD_ Ambajipeta,Chirutapudi,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04057480040105,4,Chirutapudi
606,04_E_34_48-005,EGG_LGD_ Ambajipeta,Pulletikurru,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04057480050106,5,Pulletikurru
607,04_E_34_48-005,EGG_LGD_ Ambajipeta,K.Pedapudi,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04057480090111,9,K.Pedapudi
608,04_E_34_48-005,EGG_LGD_ Ambajipeta,Isukapudi,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_48-005,EGG_LGD_ Ambajipeta,04,East Godavari,48,Ambajipeta,04057480100112,10,Isukapudi
609,04_E_34_43-008,EG-G-LGD- Atreyapuram,Rajavaram,7500,3.96,2.2,45,8.9203428484,0.0669025714,15,120,150,120.4246284534,150.5307855667,270.9554140201,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_43-008,EG_G_LGD_ Atreyapuram,04,East Godavari,43,Atreyapuram,04056430020103,2,Rajavaram
610,04_E_34_43-008,EG-G-LGD- Atreyapuram,Peravaram,13700,4.1,2.35,45,9.3079307269,0.127518651,15,120,150,229.5335717248,286.9169646559,516.4505363807,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_43-008,EG-G-LGD- Atreyapuram,04,East Godavari,43,Atreyapuram,04056430010101,1,Peravaram
611,04_E_34_43-008,EG-G-LGD- Atreyapuram,Velicheru,7750,2,5,45,8.3941125497,0.0650543723,15,120,150,117.0978700683,146.3723375853,263.4702076536,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_43-008,EG-G-LGD- Atreyapuram,04,East Godavari,43,Atreyapuram,04056430030104,3,Velicheru
612,04_E_34_43-008,EG-G-LGD- Atreyapuram,Vaddiparru,6250,2,5,45,8.3941125497,0.0524632034,15,120,150,94.4337661841,118.0422077301,212.4759739142,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_43-008,EG-G-LGD- Atreyapuram,04,East Godavari,43,Atreyapuram,04056430040105,4,Vaddiparru
613,04_E_34_43-008,EG-G-LGD- Atreyapuram,Pulidindi,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_43-008,EG-G-LGD- Atreyapuram,04,East Godavari,43,Atreyapuram,04056430050106,5,Pulidindi
614,04_E_34_43-008,EG-G-LGD- Atreyapuram,Vuchili,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_43-008,EG-G-LGD- Atreyapuram,04,East Godavari,43,Atreyapuram,04056430070108,7,Vuchili
615,04_E_34_43-008,EG-G-LGD- Atreyapuram,Vasantawada,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_43-008,EG-G-LGD- Atreyapuram,04,East Godavari,43,Atreyapuram,04056430060107,6,Vasantawada
616,04_E_34_43-008,EG-G-LGD- Atreyapuram,Atreyapuram,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_43-008,EG-G-LGD- Atreyapuram,04,East Godavari,43,Atreyapuram,04056430080109,8,Atreyapuram
617,04_E_34_43-008,EG-G-LGD- Atreyapuram,Kattunga,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_43-008,EG-G-LGD- Atreyapuram,04,East Godavari,43,Atreyapuram,04056430090110,9,Kattunga
618,04_E_34_43-008,EG-G-LGD- Atreyapuram,Lolla,,,,,,,,,,,,,,Godavari,Lower Godavari Delta,Lower Godavari Delta,04_E_34_43-008,EG-G-LGD- Atreyapuram,04,East Godavari,43,Atreyapuram,04056430120114,12,Lolla
